# ----------------------------------------,,,,,,,,,,
# All Web Site Data,,,,,,,,,,
# Client_Info,,,,,,,,,,
# 20201001-20210320,,,,,,,,,,
# ----------------------------------------,,,,,,,,,,
,,,,,,,,,,
City,Date,Metro,Region,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions
Dallas,20201228,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Dallas,20210106,Dallas-Ft. Worth TX,Texas,1,0,2,0.00%,3.5,00:01:10,1
Dallas,20210110,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,3,00:01:02,0
Dallas,20210115,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,4,00:01:10,0
Dallas,20210116,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Dallas,20210117,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Dallas,20210118,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Dallas,20210120,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,4,00:01:02,0
Dallas,20210122,Dallas-Ft. Worth TX,Texas,1,0,1,100.00%,1,00:00:00,0
Dallas,20210124,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Dallas,20210126,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,8,00:06:28,0
Dallas,20210129,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Dallas,20210201,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,4,00:01:01,0
Dallas,20210202,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Dallas,20210203,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Dallas,20210209,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Dallas,20210214,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,3,00:01:53,0
Dallas,20210220,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,2,00:00:52,0
Dallas,20210222,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Dallas,20210301,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Dallas,20210303,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,2,00:00:17,0
Dallas,20210306,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Dallas,20210310,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,2,00:00:39,0
Dallas,20210312,Dallas-Ft. Worth TX,Texas,1,0,1,100.00%,1,00:00:00,0
Dallas,20210314,Dallas-Ft. Worth TX,Texas,1,0,1,0.00%,3,00:00:42,0
Dallas,20210315,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,2,00:00:05,0
Dallas,20210316,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,3,00:00:41,0
Dallas,20210317,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,6,00:05:33,0
Dallas,20210320,Dallas-Ft. Worth TX,Texas,1,0,1,100.00%,1,00:00:00,0
Deer Park,20210116,Houston TX,Texas,1,1,1,100.00%,1,00:00:00,0
Deer Park,20210209,Houston TX,Texas,1,0,1,100.00%,1,00:00:00,0
Deer Park,20210305,Houston TX,Texas,1,0,1,100.00%,1,00:00:00,0
Deer Park,20210311,Houston TX,Texas,1,1,1,0.00%,3,00:01:07,0
Denton,20210214,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Denton,20210302,Dallas-Ft. Worth TX,Texas,1,0,1,100.00%,1,00:00:00,0
DeSoto,20210202,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Dickinson,20210105,Houston TX,Texas,1,1,1,0.00%,3,00:00:46,0
Dripping Springs,20210302,Austin TX,Texas,1,1,1,100.00%,1,00:00:00,0
Edinburg,20210205,Harlingen-Weslaco-Brownsville-McAllen TX,Texas,1,1,1,100.00%,1,00:00:00,0
El Paso,20201226,El Paso TX,Texas,1,1,1,100.00%,1,00:00:00,0
El Paso,20210104,El Paso TX,Texas,1,1,1,100.00%,1,00:00:00,0
El Paso,20210108,El Paso TX,Texas,1,1,1,100.00%,1,00:00:00,0
El Paso,20210128,El Paso TX,Texas,1,1,1,100.00%,1,00:00:00,0
El Paso,20210207,El Paso TX,Texas,1,1,1,100.00%,1,00:00:00,0
El Paso,20210305,El Paso TX,Texas,1,1,1,100.00%,1,00:00:00,0
Euless,20210131,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,8,00:01:56,0
Euless,20210207,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Flower Mound,20210124,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Flower Mound,20210129,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Forney,20210210,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Fredericksburg,20210110,Austin TX,Texas,1,1,1,100.00%,1,00:00:00,0
Fredericksburg,20210201,Austin TX,Texas,1,1,1,100.00%,1,00:00:00,0
Fredericksburg,20210219,Austin TX,Texas,1,1,1,100.00%,1,00:00:00,0
Fredericksburg,20210301,Austin TX,Texas,1,0,1,100.00%,1,00:00:00,0
Friendswood,20210113,Houston TX,Texas,1,1,1,100.00%,1,00:00:00,0
Friendswood,20210214,Houston TX,Texas,1,1,1,100.00%,1,00:00:00,0
Friendswood,20210315,Houston TX,Texas,1,1,1,0.00%,4,00:00:35,0
Frisco,20210115,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Frisco,20210119,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,4,00:01:27,0
Frisco,20210120,Dallas-Ft. Worth TX,Texas,1,0,1,0.00%,5,00:01:01,0
Frisco,20210301,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,4,00:09:14,0
Frisco,20210305,Dallas-Ft. Worth TX,Texas,1,1,2,0.00%,4.5,00:00:55,0
Fort Worth,20201222,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,2,00:00:15,0
Fort Worth,20210102,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,2,00:00:12,0
Fort Worth,20210104,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,8,00:02:16,0
Fort Worth,20210105,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,2,00:00:11,0
Fort Worth,20210106,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Fort Worth,20210109,Dallas-Ft. Worth TX,Texas,1,0,1,0.00%,3,00:02:44,0
Fort Worth,20210122,Dallas-Ft. Worth TX,Texas,1,0,1,0.00%,11,00:09:20,0
Fort Worth,20210124,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Fort Worth,20210131,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Fort Worth,20210206,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Fort Worth,20210207,Dallas-Ft. Worth TX,Texas,1,1,2,0.00%,5.5,00:11:51,1
Fort Worth,20210209,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Fort Worth,20210217,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Fort Worth,20210302,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Fort Worth,20210303,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Galveston,20210101,Houston TX,Texas,1,1,1,100.00%,1,00:00:00,0
Galveston,20210222,Houston TX,Texas,1,1,1,0.00%,18,00:18:57,0
Ganado,20210119,Houston TX,Texas,1,1,1,100.00%,1,00:00:00,0
Garland,20201226,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Garland,20210102,Dallas-Ft. Worth TX,Texas,1,0,1,100.00%,1,00:00:00,0
Garland,20210110,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Garland,20210224,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Georgetown,20210104,Austin TX,Texas,1,1,1,100.00%,1,00:00:00,0
Georgetown,20210112,Austin TX,Texas,1,1,1,100.00%,1,00:00:00,0
Georgetown,20210119,Austin TX,Texas,1,1,1,100.00%,1,00:00:00,0
Georgetown,20210125,Austin TX,Texas,1,1,1,100.00%,1,00:00:00,0
Georgetown,20210131,Austin TX,Texas,1,1,1,100.00%,1,00:00:00,0
Georgetown,20210203,Austin TX,Texas,1,1,1,100.00%,1,00:00:00,0
Georgetown,20210211,Austin TX,Texas,1,1,1,0.00%,4,00:03:16,0
Gilmer,20210102,Tyler-Longview(Lufkin & Nacogdoches) TX,Texas,1,1,1,100.00%,1,00:00:00,0
Goldthwaite,20210124,Waco-Temple-Bryan TX,Texas,1,1,3,100.00%,1,00:00:00,0
Granbury,20201226,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Granbury,20210103,Dallas-Ft. Worth TX,Texas,1,0,1,100.00%,1,00:00:00,0
Granbury,20210125,Dallas-Ft. Worth TX,Texas,1,0,1,100.00%,1,00:00:00,0
Grand Prairie,20210109,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,9,00:12:54,0
Grand Prairie,20210111,Dallas-Ft. Worth TX,Texas,1,1,3,0.00%,6.33,00:11:28,0
Grand Prairie,20210119,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Grapevine,20210102,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Grapevine,20210203,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,12,00:10:51,1
Grapevine,20210209,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Grapevine,20210302,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,3,00:00:26,0
Haltom City,20210306,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Hardin,20201227,Houston TX,Texas,1,1,1,100.00%,1,00:00:00,0
Hardin,20210127,Houston TX,Texas,1,0,1,100.00%,1,00:00:00,0
Harker Heights,20201226,Waco-Temple-Bryan TX,Texas,1,1,1,100.00%,1,00:00:00,0
Harker Heights,20210117,Waco-Temple-Bryan TX,Texas,1,1,1,100.00%,1,00:00:00,0
Henderson,20210103,Tyler-Longview(Lufkin & Nacogdoches) TX,Texas,1,1,1,100.00%,1,00:00:00,0
Henderson,20210208,Tyler-Longview(Lufkin & Nacogdoches) TX,Texas,1,1,1,100.00%,1,00:00:00,0
Henderson,20210224,Tyler-Longview(Lufkin & Nacogdoches) TX,Texas,1,1,1,100.00%,1,00:00:00,0
Houston,20201216,Houston TX,Texas,1,1,1,0.00%,2,00:00:18,0
Houston,20201218,Houston TX,Texas,1,1,1,0.00%,2,00:00:05,0
Houston,20201219,Houston TX,Texas,1,1,1,0.00%,7,00:02:31,0
Houston,20201228,Houston TX,Texas,1,1,1,0.00%,2,00:00:19,0
Houston,20201229,Houston TX,Texas,1,1,1,100.00%,1,00:00:00,0
Houston,20210103,Houston TX,Texas,1,1,1,100.00%,1,00:00:00,0
Houston,20210104,Houston TX,Texas,1,1,1,0.00%,20,00:23:37,2
Houston,20210105,Houston TX,Texas,1,0,1,100.00%,1,00:00:00,0
Houston,20210107,Houston TX,Texas,1,0,1,100.00%,1,00:00:00,0
Houston,20210110,Houston TX,Texas,1,1,1,0.00%,5,00:02:55,0
Houston,20210115,Houston TX,Texas,1,1,1,0.00%,6,00:02:08,0
Houston,20210118,Houston TX,Texas,1,0,1,100.00%,1,00:00:00,0
Houston,20210123,Houston TX,Texas,1,1,1,100.00%,1,00:00:00,0
Houston,20210127,Houston TX,Texas,1,0,1,100.00%,1,00:00:00,0
Houston,20210128,Houston TX,Texas,1,1,1,100.00%,1,00:00:00,0
Houston,20210129,Houston TX,Texas,1,1,1,0.00%,4,00:00:39,0
Houston,20210202,Houston TX,Texas,1,1,1,100.00%,1,00:00:00,0
Houston,20210203,Houston TX,Texas,1,1,1,0.00%,4,00:01:45,0
Houston,20210205,Houston TX,Texas,1,1,1,100.00%,1,00:00:00,0
Houston,20210209,Houston TX,Texas,1,1,2,0.00%,3,00:03:04,0
Houston,20210211,Houston TX,Texas,1,1,1,100.00%,1,00:00:00,0
Houston,20210213,Houston TX,Texas,1,1,1,0.00%,6,00:04:17,0
Houston,20210214,Houston TX,Texas,1,1,1,0.00%,3,00:00:52,0
Houston,20210217,Houston TX,Texas,1,1,1,0.00%,1,00:00:32,0
Houston,20210223,Houston TX,Texas,1,1,1,100.00%,1,00:00:00,0
Houston,20210306,Houston TX,Texas,1,1,1,0.00%,11,00:29:42,2
Houston,20210312,Houston TX,Texas,1,1,1,0.00%,6,00:08:01,1
Houston,20210316,Houston TX,Texas,1,1,1,0.00%,3,00:00:38,0
Houston,20210318,Houston TX,Texas,1,1,1,0.00%,2,00:03:12,0
Houston,20210319,Houston TX,Texas,1,1,1,0.00%,2,00:01:07,0
Houston,20210320,Houston TX,Texas,1,1,1,100.00%,1,00:00:00,0
Huntsville,20210303,Houston TX,Texas,1,1,1,100.00%,1,00:00:00,0
Huntsville,20210304,Houston TX,Texas,1,0,2,100.00%,1,00:00:00,0
Huntsville,20210305,Houston TX,Texas,1,0,1,100.00%,1,00:00:00,0
Huntsville,20210307,Houston TX,Texas,1,0,2,100.00%,1,00:00:00,0
Hutto,20210225,Austin TX,Texas,1,1,1,0.00%,5,00:03:58,0
Irving,20210119,Dallas-Ft. Worth TX,Texas,1,1,2,50.00%,4.5,00:03:35,0
Irving,20210120,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Irving,20210125,Dallas-Ft. Worth TX,Texas,1,0,1,100.00%,1,00:00:00,0
Irving,20210201,Dallas-Ft. Worth TX,Texas,1,0,1,100.00%,1,00:00:00,0
Irving,20210209,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,5,00:23:01,0
Irving,20210223,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Irving,20210227,Dallas-Ft. Worth TX,Texas,1,0,1,100.00%,1,00:00:00,0
Irving,20210316,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,5,00:00:58,0
Jasper,20210205,Beaumont-Port Arthur TX,Texas,1,1,1,0.00%,1,00:00:06,0
Katy,20201222,Houston TX,Texas,1,1,1,0.00%,4,00:02:46,0
Katy,20210210,Houston TX,Texas,1,1,1,0.00%,9,00:06:02,0
Kaufman,20210107,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,16,00:19:21,0
Keller,20210227,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,9,00:02:03,0
Keller,20210304,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Killeen,20210117,Waco-Temple-Bryan TX,Texas,1,1,1,100.00%,1,00:00:00,0
Killeen,20210211,Waco-Temple-Bryan TX,Texas,1,1,1,0.00%,2,00:04:07,0
Killeen,20210218,Waco-Temple-Bryan TX,Texas,1,1,1,100.00%,1,00:00:00,0
Killeen,20210220,Waco-Temple-Bryan TX,Texas,1,1,1,100.00%,1,00:00:00,0
La Porte,20210215,Houston TX,Texas,1,1,1,100.00%,1,00:00:00,0
Lake Jackson,20201231,Houston TX,Texas,1,1,1,100.00%,1,00:00:00,0
Lake Jackson,20210112,Houston TX,Texas,1,1,1,100.00%,1,00:00:00,0
Lancaster,20210221,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,2,00:00:14,0
Laredo,20201225,Laredo TX,Texas,1,1,1,100.00%,1,00:00:00,0
Laredo,20210215,Laredo TX,Texas,1,1,1,0.00%,2,00:00:15,0
Laredo,20210221,Laredo TX,Texas,1,1,1,100.00%,1,00:00:00,0
Laredo,20210308,Laredo TX,Texas,1,1,1,100.00%,1,00:00:00,0
League City,20201229,Houston TX,Texas,1,1,1,100.00%,1,00:00:00,0
League City,20210108,Houston TX,Texas,1,1,2,100.00%,1,00:00:00,0
League City,20210110,Houston TX,Texas,1,1,1,100.00%,1,00:00:00,0
League City,20210112,Houston TX,Texas,1,1,3,0.00%,6,00:17:52,0
League City,20210205,Houston TX,Texas,1,1,1,100.00%,1,00:00:00,0
League City,20210225,Houston TX,Texas,1,1,1,100.00%,1,00:00:00,0
Leander,20210118,Austin TX,Texas,1,1,1,100.00%,1,00:00:00,0
Leander,20210307,Austin TX,Texas,1,1,1,100.00%,1,00:00:00,0
Lewisville,20201231,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,6,00:30:06,0
Lewisville,20210218,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,10,00:03:08,0
Lewisville,20210222,Dallas-Ft. Worth TX,Texas,1,0,2,0.00%,3.5,00:01:18,0
Little Elm,20210121,Dallas-Ft. Worth TX,Texas,1,1,2,50.00%,14,00:09:19,2
Little Elm,20210201,Dallas-Ft. Worth TX,Texas,1,0,2,100.00%,1,00:00:00,0
Littlefield,20210214,Lubbock TX,Texas,1,1,1,100.00%,1,00:00:00,0
Littlefield,20210224,Lubbock TX,Texas,1,1,2,100.00%,1,00:00:00,0
Lockhart,20210124,Austin TX,Texas,1,1,1,100.00%,1,00:00:00,0
Lubbock,20201224,Lubbock TX,Texas,1,1,1,0.00%,2,00:11:40,0
Lubbock,20201228,Lubbock TX,Texas,1,1,1,100.00%,1,00:00:00,0
Lubbock,20201230,Lubbock TX,Texas,1,0,1,100.00%,1,00:00:00,0
Lubbock,20210129,Lubbock TX,Texas,1,1,1,100.00%,1,00:00:00,0
Lubbock,20210131,Lubbock TX,Texas,1,0,1,0.00%,2,00:04:53,0
Lubbock,20210204,Lubbock TX,Texas,1,1,1,100.00%,1,00:00:00,0
Lubbock,20210212,Lubbock TX,Texas,1,1,1,100.00%,1,00:00:00,0
Lubbock,20210217,Lubbock TX,Texas,1,1,1,100.00%,1,00:00:00,0
Lubbock,20210303,Lubbock TX,Texas,1,1,1,100.00%,1,00:00:00,0
Lubbock,20210305,Lubbock TX,Texas,1,1,1,0.00%,2,00:00:01,0
Lumberton,20201224,Beaumont-Port Arthur TX,Texas,1,1,1,100.00%,1,00:00:00,0
Mansfield,20201230,Dallas-Ft. Worth TX,Texas,1,1,2,50.00%,2.5,00:23:53,0
Mansfield,20210126,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Mansfield,20210201,Dallas-Ft. Worth TX,Texas,1,1,2,100.00%,1,00:00:00,0
McKinney,20210123,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
McKinney,20210209,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
McKinney,20210213,Dallas-Ft. Worth TX,Texas,1,1,2,100.00%,1,00:00:00,0
McKinney,20210214,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
McKinney,20210222,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,6,00:01:13,0
McAllen,20201224,Harlingen-Weslaco-Brownsville-McAllen TX,Texas,1,1,1,100.00%,1,00:00:00,0
McAllen,20210110,Harlingen-Weslaco-Brownsville-McAllen TX,Texas,1,1,1,0.00%,4,00:01:16,0
Mesquite,20210119,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,2,00:07:51,0
Mesquite,20210121,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Midland,20210210,Odessa-Midland TX,Texas,1,1,1,100.00%,1,00:00:00,0
Midland,20210220,Odessa-Midland TX,Texas,1,1,1,100.00%,1,00:00:00,0
Missouri City,20201229,Houston TX,Texas,1,1,1,100.00%,1,00:00:00,0
Missouri City,20210103,Houston TX,Texas,1,1,1,100.00%,1,00:00:00,0
Missouri City,20210117,Houston TX,Texas,1,1,2,100.00%,1,00:00:00,0
Missouri City,20210214,Houston TX,Texas,1,1,1,100.00%,1,00:00:00,0
Missouri City,20210225,Houston TX,Texas,1,1,1,0.00%,10,00:03:20,0
Missouri City,20210301,Houston TX,Texas,1,1,2,50.00%,5.5,00:07:26,1
Missouri City,20210304,Houston TX,Texas,1,0,1,100.00%,1,00:00:00,0
Missouri City,20210305,Houston TX,Texas,1,1,1,0.00%,11,00:09:26,0
Missouri City,20210309,Houston TX,Texas,1,0,1,100.00%,1,00:00:00,0
Mount Pleasant,20201225,Shreveport LA,Texas,1,1,2,100.00%,1,00:00:00,0
Nacogdoches,20210126,Tyler-Longview(Lufkin & Nacogdoches) TX,Texas,1,1,1,100.00%,1,00:00:00,0
Nederland,20210101,Beaumont-Port Arthur TX,Texas,1,1,1,100.00%,1,00:00:00,0
Nederland,20210108,Beaumont-Port Arthur TX,Texas,1,0,1,100.00%,1,00:00:00,0
Nederland,20210119,Beaumont-Port Arthur TX,Texas,1,0,1,100.00%,1,00:00:00,0
New Braunfels,20210228,San Antonio TX,Texas,1,1,1,100.00%,1,00:00:00,0
North Richland Hills,20201225,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
North Richland Hills,20210102,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
North Richland Hills,20210106,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
North Richland Hills,20210107,Dallas-Ft. Worth TX,Texas,1,1,2,100.00%,1,00:00:00,0
North Richland Hills,20210111,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
North Richland Hills,20210127,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
North Richland Hills,20210205,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
North Richland Hills,20210207,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
North Richland Hills,20210213,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
North Richland Hills,20210224,Dallas-Ft. Worth TX,Texas,1,0,1,100.00%,1,00:00:00,0
North Richland Hills,20210228,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
North Richland Hills,20210307,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Odessa,20201231,Odessa-Midland TX,Texas,1,1,1,100.00%,1,00:00:00,0
Odessa,20210104,Odessa-Midland TX,Texas,1,0,1,100.00%,1,00:00:00,0
Odessa,20210116,Odessa-Midland TX,Texas,1,1,1,100.00%,1,00:00:00,0
Odessa,20210121,Odessa-Midland TX,Texas,1,1,1,100.00%,1,00:00:00,0
Odessa,20210125,Odessa-Midland TX,Texas,1,1,1,100.00%,1,00:00:00,0
Olney,20210116,Wichita Falls TX & Lawton OK,Texas,1,1,1,100.00%,1,00:00:00,0
Onalaska,20210226,Houston TX,Texas,1,1,1,100.00%,1,00:00:00,0
Orange,20210219,Beaumont-Port Arthur TX,Texas,1,1,1,100.00%,1,00:00:00,0
Pampa,20210129,Amarillo TX,Texas,1,1,1,100.00%,1,00:00:00,0
Pampa,20210227,Amarillo TX,Texas,1,1,1,100.00%,1,00:00:00,0
Pasadena,20210114,Houston TX,Texas,1,1,1,100.00%,1,00:00:00,0
Pasadena,20210117,Houston TX,Texas,1,1,1,100.00%,1,00:00:00,0
Pearland,20201222,Houston TX,Texas,1,1,1,100.00%,1,00:00:00,0
Pearland,20210118,Houston TX,Texas,1,1,1,100.00%,1,00:00:00,0
Pearland,20210201,Houston TX,Texas,1,1,1,0.00%,2,00:00:26,0
Perryton,20210129,Amarillo TX,Texas,1,1,1,100.00%,1,00:00:00,0
Pflugerville,20201229,Austin TX,Texas,1,1,1,100.00%,1,00:00:00,0
Pflugerville,20210109,Austin TX,Texas,1,1,1,0.00%,2,00:00:08,0
Plainview,20210304,Lubbock TX,Texas,1,1,1,100.00%,1,00:00:00,0
Plano,20210104,Dallas-Ft. Worth TX,Texas,1,1,3,0.00%,3,00:02:35,0
Plano,20210107,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Plano,20210119,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,8,00:01:19,0
Plano,20210126,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Plano,20210207,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,8,00:04:00,0
Plano,20210215,Dallas-Ft. Worth TX,Texas,1,1,2,50.00%,1.5,00:00:29,0
Plano,20210320,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Pleasanton,20210308,San Antonio TX,Texas,1,1,1,100.00%,1,00:00:00,0
Port Arthur,20201228,Beaumont-Port Arthur TX,Texas,1,1,1,100.00%,1,00:00:00,0
Port Arthur,20210227,Beaumont-Port Arthur TX,Texas,1,1,1,100.00%,1,00:00:00,0
Porter,20210224,Houston TX,Texas,1,1,1,100.00%,1,00:00:00,0
Prosper,20210103,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,2,00:00:10,0
Prosper,20210203,Dallas-Ft. Worth TX,Texas,1,0,1,100.00%,1,00:00:00,0
Prosper,20210206,Dallas-Ft. Worth TX,Texas,1,1,2,50.00%,6,00:02:07,0
Red Oak,20210101,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Richardson,20210209,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,2,00:00:08,0
Richardson,20210221,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Richardson,20210315,Dallas-Ft. Worth TX,Texas,1,1,1,0.00%,4,00:01:22,0
Round Rock,20201222,Austin TX,Texas,1,1,1,0.00%,3,00:01:14,0
Round Rock,20210114,Austin TX,Texas,1,1,1,0.00%,6,00:00:53,0
Round Rock,20210116,Austin TX,Texas,1,1,1,100.00%,1,00:00:00,0
Round Rock,20210123,Austin TX,Texas,1,1,1,100.00%,1,00:00:00,0
Round Rock,20210124,Austin TX,Texas,1,1,2,100.00%,1,00:00:00,0
Round Rock,20210125,Austin TX,Texas,1,1,1,100.00%,1,00:00:00,0
Round Rock,20210206,Austin TX,Texas,1,1,1,0.00%,4,00:01:29,0
Round Rock,20210213,Austin TX,Texas,1,0,1,100.00%,1,00:00:00,0
Round Rock,20210224,Austin TX,Texas,1,1,1,100.00%,1,00:00:00,0
Rowlett,20210221,Dallas-Ft. Worth TX,Texas,1,1,1,100.00%,1,00:00:00,0
Royse City,20201224,Dallas-Ft. Worth TX,Texas,1,1,2,50.00%,1.5,00:00:01,0
San Angelo,20201231,San Angelo TX,Texas,1,1,1,100.00%,1,00:00:00,0
San Angelo,20210113,San Angelo TX,Texas,1,0,1,100.00%,1,00:00:00,0
San Angelo,20210121,San Angelo TX,Texas,1,1,1,100.00%,1,00:00:00,0
San Angelo,20210213,San Angelo TX,Texas,1,1,1,100.00%,1,00:00:00,0
San Angelo,20210222,San Angelo TX,Texas,1,1,1,100.00%,1,00:00:00,0
San Angelo,20210226,San Angelo TX,Texas,1,1,2,100.00%,1,00:00:00,0
San Angelo,20210302,San Angelo TX,Texas,1,1,1,100.00%,1,00:00:00,0
San Antonio,20201223,San Antonio TX,Texas,1,1,1,100.00%,1,00:00:00,0
San Antonio,20201224,San Antonio TX,Texas,1,1,1,100.00%,1,00:00:00,0
San Antonio,20201228,San Antonio TX,Texas,1,1,1,100.00%,1,00:00:00,0
San Antonio,20210101,San Antonio TX,Texas,1,1,1,100.00%,1,00:00:00,0
San Antonio,20210103,San Antonio TX,Texas,1,1,1,100.00%,1,00:00:00,0
San Antonio,20210108,San Antonio TX,Texas,1,0,1,100.00%,1,00:00:00,0
San Antonio,20210109,San Antonio TX,Texas,1,1,1,100.00%,1,00:00:00,0
