# ----------------------------------------,,,,,,,,
# All Web Site Data,,,,,,,,
# Client_Info,,,,,,,,
# 20200101-20210320,,,,,,,,
# ----------------------------------------,,,,,,,,
,,,,,,,,
City,Date,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions
South Lake Tahoe,20200810,1,1,1,100.00%,1,00:00:00,0
South Lake Tahoe,20201225,1,1,1,0.00%,2,00:00:12,0
South San Francisco,20210125,1,1,1,0.00%,3,00:01:43,0
Stockton,20200227,1,1,1,0.00%,2,00:00:21,0
Stockton,20210128,1,1,1,0.00%,4,00:01:30,0
Sunnyvale,20200124,1,1,1,100.00%,1,00:00:00,0
Sunnyvale,20200206,1,1,1,0.00%,33,00:21:22,0
Sunnyvale,20200209,1,0,2,0.00%,19,00:18:34,3
Sunnyvale,20200728,1,1,1,0.00%,3,00:01:59,0
Sunnyvale,20200825,1,1,2,50.00%,3,00:02:20,0
Sunnyvale,20201126,1,1,1,100.00%,1,00:00:00,0
Sunnyvale,20210118,1,1,1,100.00%,1,00:00:00,0
Susanville,20200802,1,1,1,0.00%,3,00:01:11,0
Susanville,20200826,1,0,1,0.00%,2,00:01:34,0
Susanville,20201101,1,0,1,100.00%,1,00:00:00,0
Tehachapi,20200830,1,1,1,0.00%,2,00:00:24,0
Temecula,20200708,1,1,1,0.00%,3,00:00:21,0
Temecula,20200724,1,1,1,100.00%,1,00:00:00,0
Temecula,20201117,1,1,1,0.00%,6,00:22:57,0
Temecula,20201210,1,1,1,0.00%,2,00:00:09,0
Temecula,20201228,1,1,1,100.00%,1,00:00:00,0
Temecula,20210102,1,1,1,0.00%,3,00:01:31,0
Temecula,20210130,1,1,1,0.00%,6,00:03:55,0
Temecula,20210219,1,1,1,0.00%,2,00:00:18,0
Thousand Oaks,20201218,1,1,1,0.00%,3,00:03:21,0
Thousand Oaks,20210212,1,1,1,100.00%,1,00:00:00,0
Thousand Oaks,20210226,1,1,1,0.00%,3,00:01:23,0
Thousand Palms,20201223,1,1,1,0.00%,2,00:00:03,0
Topanga,20200918,1,1,1,0.00%,7,00:01:19,0
Topanga,20210103,1,1,1,0.00%,2,00:00:29,0
Torrance,20200105,1,1,1,100.00%,1,00:00:00,0
Torrance,20200107,1,1,1,100.00%,1,00:00:00,0
Torrance,20210208,1,1,1,0.00%,4,00:01:11,0
Tracy,20200913,1,1,1,100.00%,1,00:00:00,0
Truckee,20200409,1,1,1,100.00%,1,00:00:00,0
Tustin,20210225,1,1,1,0.00%,11,00:01:55,0
Upland,20210126,1,1,1,100.00%,1,00:00:00,0
Valley Center,20210102,1,1,1,0.00%,5,00:20:25,0
Ventura,20210106,1,1,1,0.00%,6,00:03:26,0
Victorville,20201130,1,1,1,100.00%,1,00:00:00,0
Visalia,20210126,1,1,1,0.00%,2,00:00:15,0
Vista,20210124,1,1,1,0.00%,3,00:00:35,0
Walnut Creek,20201105,1,1,1,100.00%,1,00:00:00,0
West Covina,20210125,1,1,2,50.00%,1.5,00:00:07,0
West Covina,20210204,1,1,1,0.00%,2,00:00:11,0
West Hollywood,20210319,1,1,1,0.00%,8,00:02:37,0
West Sacramento,20200603,1,1,2,50.00%,2,00:00:04,0
West Sacramento,20200702,1,1,1,0.00%,12,00:11:24,0
Whittier,20201202,1,1,1,0.00%,4,00:12:12,0
Wildomar,20200817,1,1,1,0.00%,3,00:01:45,0
Windsor,20210315,1,1,1,0.00%,5,00:00:57,0
Woodland,20201110,1,1,1,100.00%,1,00:00:00,0
Wrightwood,20210318,1,1,1,100.00%,1,00:00:00,0
Yorba Linda,20200622,1,1,3,0.00%,7,00:15:09,0
Yuba City,20201118,1,1,1,100.00%,1,00:00:00,0
Yucaipa,20200629,1,1,1,100.00%,1,00:00:00,0
Yucaipa,20210216,1,1,1,0.00%,32,00:03:05,0
Arvada,20200201,1,1,1,100.00%,1,00:00:00,0
Arvada,20201223,1,1,2,0.00%,41,00:14:17,0
Aspen,20200114,1,0,1,100.00%,1,00:00:00,0
Aspen,20200212,1,1,1,0.00%,2,00:00:15,0
Aurora,20200124,1,1,1,0.00%,6,00:10:57,0
Aurora,20200218,1,1,1,0.00%,2,00:00:05,0
Aurora,20200413,1,1,1,100.00%,1,00:00:00,0
Aurora,20200414,1,0,1,100.00%,1,00:00:00,0
Aurora,20200424,1,1,1,100.00%,1,00:00:00,0
Aurora,20200520,1,1,1,0.00%,5,00:02:21,0
Aurora,20200720,1,0,1,100.00%,1,00:00:00,0
Aurora,20200721,1,0,2,50.00%,2,00:00:19,0
Aurora,20200802,1,1,1,100.00%,1,00:00:00,0
Aurora,20200814,1,1,1,0.00%,8,00:28:08,0
Aurora,20200902,1,1,1,0.00%,6,00:03:17,0
Aurora,20200903,1,1,1,0.00%,6,00:05:22,1
Aurora,20201106,1,1,1,0.00%,5,00:01:49,0
Aurora,20201211,1,1,1,100.00%,1,00:00:00,0
Aurora,20210211,1,1,1,100.00%,1,00:00:00,0
Avon,20200603,1,1,2,50.00%,1.5,00:02:23,0
Boulder,20200122,1,1,1,100.00%,1,00:00:00,0
Boulder,20200315,1,1,1,100.00%,1,00:00:00,0
Boulder,20200625,1,1,1,0.00%,4,00:01:04,0
Boulder,20200901,1,1,1,100.00%,1,00:00:00,0
Boulder,20200910,1,1,1,0.00%,2,00:00:19,0
Boulder,20200918,1,0,1,0.00%,8,00:02:52,0
Boulder,20200921,1,1,1,0.00%,13,00:09:54,0
Boulder,20200922,1,1,1,100.00%,1,00:00:00,0
Boulder,20200929,1,1,1,0.00%,2,00:00:08,0
Boulder,20201203,1,1,1,100.00%,1,00:00:00,0
Breckenridge,20210123,1,1,1,0.00%,4,00:12:04,0
Breckenridge,20210213,1,1,1,0.00%,3,00:01:16,0
Broomfield,20200124,1,1,1,0.00%,2,00:01:36,0
Castle Rock,20200520,1,0,1,100.00%,1,00:00:00,0
Castle Rock,20200728,1,1,1,0.00%,4,00:01:25,0
Castle Rock,20201115,1,1,1,100.00%,1,00:00:00,0
Cedaredge,20201216,1,1,1,0.00%,3,00:03:24,0
Colorado Springs,20200109,1,1,1,0.00%,8,00:16:37,1
Colorado Springs,20200612,1,1,1,0.00%,2,00:00:10,0
Colorado Springs,20200720,1,0,1,100.00%,1,00:00:00,0
Colorado Springs,20200726,1,1,1,100.00%,1,00:00:00,0
Colorado Springs,20200810,1,1,1,100.00%,1,00:00:00,0
Colorado Springs,20200921,1,0,1,100.00%,1,00:00:00,0
Colorado Springs,20200923,1,1,1,0.00%,5,00:00:31,0
Colorado Springs,20201030,1,1,1,0.00%,4,00:13:37,0
Colorado Springs,20201031,1,0,1,0.00%,2,00:00:01,0
Colorado Springs,20201223,1,1,1,0.00%,2,00:00:05,0
Colorado Springs,20210104,1,1,1,0.00%,3,00:01:26,0
Colorado Springs,20210127,1,1,1,100.00%,1,00:00:00,0
Colorado Springs,20210214,1,1,1,100.00%,1,00:00:00,0
Commerce City,20200605,1,0,1,100.00%,1,00:00:00,0
Cortez,20200216,1,1,1,100.00%,1,00:00:00,0
Denver,20200108,1,1,1,0.00%,14,00:16:28,1
Denver,20200121,1,0,1,100.00%,1,00:00:00,0
Denver,20200123,1,1,1,0.00%,3,00:01:42,0
Denver,20200128,1,1,1,100.00%,1,00:00:00,0
Denver,20200207,1,1,1,0.00%,2,00:00:49,0
Denver,20200212,1,1,1,100.00%,1,00:00:00,0
Denver,20200213,1,0,1,100.00%,1,00:00:00,0
Denver,20200221,1,0,1,100.00%,1,00:00:00,0
Denver,20200224,1,1,1,0.00%,4,00:00:12,0
Denver,20200227,1,1,1,100.00%,1,00:00:00,0
Denver,20200228,1,1,2,0.00%,3,00:00:39,0
Denver,20200305,1,0,1,100.00%,1,00:00:00,0
Denver,20200307,1,0,2,50.00%,1.5,00:00:08,0
Denver,20200619,1,1,1,0.00%,2,00:00:09,0
Denver,20200620,1,1,1,0.00%,4,00:00:54,0
Denver,20200622,1,0,1,100.00%,1,00:00:00,0
Denver,20200630,1,0,1,100.00%,1,00:00:00,0
Denver,20200704,1,1,1,100.00%,1,00:00:00,0
Denver,20200707,1,1,1,0.00%,8,00:02:04,0
Denver,20200711,1,1,1,0.00%,6,00:02:31,0
Denver,20200715,1,1,2,0.00%,5.5,00:02:49,0
Denver,20200716,1,1,1,100.00%,1,00:00:00,0
Denver,20200720,1,1,2,50.00%,2,00:00:59,0
Denver,20200724,1,1,1,100.00%,1,00:00:00,0
Denver,20200726,1,1,1,0.00%,3,00:01:12,0
Denver,20200727,1,1,1,0.00%,5,00:15:20,0
Denver,20200730,1,1,1,0.00%,2,00:00:26,0
Denver,20200801,1,1,1,0.00%,2,00:00:42,0
Denver,20200803,1,1,1,0.00%,2,00:00:26,0
Denver,20200807,1,1,1,0.00%,11,00:02:40,0
Denver,20200808,1,0,1,100.00%,1,00:00:00,0
Denver,20200811,1,0,2,0.00%,2,00:00:17,0
Denver,20200812,1,1,1,0.00%,5,00:00:43,0
Denver,20200816,1,1,1,0.00%,4,00:00:25,0
Denver,20200817,1,1,1,100.00%,1,00:00:00,0
Denver,20200818,1,0,2,50.00%,3,00:02:27,0
Denver,20200819,1,1,1,0.00%,3,00:02:34,0
Denver,20200822,1,1,2,50.00%,5,00:17:24,0
Denver,20200823,1,1,1,0.00%,4,00:01:22,0
Denver,20200826,1,1,1,0.00%,5,00:01:56,0
Denver,20200827,1,1,1,0.00%,4,00:00:58,0
Denver,20200828,1,1,2,0.00%,4,00:01:42,1
Denver,20200829,1,1,1,0.00%,5,00:17:53,0
Denver,20200902,1,1,1,0.00%,4,00:00:26,0
Denver,20200907,1,1,1,0.00%,3,00:00:32,0
Denver,20200909,1,0,1,100.00%,1,00:00:00,0
Denver,20200910,1,1,1,0.00%,18,00:11:40,0
Denver,20200924,1,1,1,0.00%,2,00:00:29,0
Denver,20200928,1,1,1,100.00%,1,00:00:00,0
Denver,20200930,1,1,2,0.00%,6.5,00:00:50,0
Denver,20201001,1,1,1,100.00%,1,00:00:00,0
Denver,20201007,1,1,1,100.00%,1,00:00:00,0
Denver,20201009,1,1,2,0.00%,2,00:00:03,0
Denver,20201010,1,0,1,100.00%,1,00:00:00,0
Denver,20201014,1,1,1,100.00%,1,00:00:00,0
Denver,20201019,1,0,1,100.00%,1,00:00:00,0
Denver,20201022,1,0,1,0.00%,2,00:00:22,0
Denver,20201029,1,1,1,100.00%,1,00:00:00,0
Denver,20201105,1,1,1,0.00%,2,00:00:32,0
Denver,20201111,1,1,1,100.00%,1,00:00:00,0
Denver,20201113,1,1,1,100.00%,1,00:00:00,0
Denver,20201118,1,1,1,100.00%,1,00:00:00,0
Denver,20201119,1,1,1,0.00%,4,00:00:30,0
Denver,20201123,1,1,1,0.00%,4,00:01:38,0
Denver,20201129,1,1,1,0.00%,2,00:16:07,0
Denver,20201203,1,1,1,0.00%,2,00:00:10,0
Denver,20201207,1,1,1,0.00%,2,00:01:06,0
Denver,20201209,1,1,1,100.00%,1,00:00:00,0
Denver,20201214,1,1,1,0.00%,7,00:08:13,0
Denver,20201215,1,0,1,0.00%,3,00:00:25,0
Denver,20201225,1,1,1,0.00%,2,00:00:16,0
Denver,20201226,1,1,1,100.00%,1,00:00:00,0
Denver,20201227,1,1,1,0.00%,2,00:00:16,0
Denver,20201228,1,1,1,100.00%,1,00:00:00,0
Denver,20201231,1,1,1,0.00%,6,00:08:20,0
Denver,20210101,1,1,1,100.00%,1,00:00:00,0
Denver,20210104,1,0,1,0.00%,10,00:04:10,0
Denver,20210110,1,1,1,0.00%,2,00:03:05,0
Denver,20210111,1,1,1,0.00%,3,00:00:38,0
Denver,20210112,1,1,1,0.00%,7,00:00:34,0
Denver,20210114,1,0,1,0.00%,27,00:13:38,0
Denver,20210117,1,1,1,0.00%,2,00:01:42,0
Denver,20210122,1,1,1,0.00%,11,00:01:43,0
Denver,20210124,1,0,1,100.00%,1,00:00:00,0
Denver,20210125,1,1,1,0.00%,5,00:01:01,0
Denver,20210127,1,1,1,0.00%,4,00:00:10,0
Denver,20210128,1,1,2,50.00%,1.5,00:00:02,0
Denver,20210131,1,0,1,100.00%,1,00:00:00,0
Denver,20210203,1,0,1,100.00%,1,00:00:00,0
Denver,20210204,1,1,1,0.00%,3,00:00:38,0
Denver,20210205,1,0,1,100.00%,1,00:00:00,0
Denver,20210215,1,1,1,100.00%,1,00:00:00,0
Denver,20210216,1,1,1,100.00%,1,00:00:00,0
Denver,20210217,1,0,1,0.00%,2,00:29:36,0
Denver,20210218,1,1,1,0.00%,10,00:04:48,0
Denver,20210220,1,1,1,0.00%,4,00:02:20,0
Denver,20210223,1,1,1,100.00%,1,00:00:00,0
Denver,20210225,1,1,1,0.00%,5,00:01:12,0
Denver,20210302,1,1,1,0.00%,2,00:00:37,0
Denver,20210309,1,1,1,100.00%,1,00:00:00,0
Denver,20210311,1,1,1,100.00%,1,00:00:00,0
Denver,20210313,1,1,1,0.00%,2,00:00:06,0
Denver,20210316,1,0,1,100.00%,1,00:00:00,0
Denver,20210319,1,1,1,0.00%,7,00:10:00,1
Denver,20210320,1,1,1,100.00%,1,00:00:00,0
Durango,20200307,1,1,1,0.00%,9,00:09:55,1
Edwards,20200212,1,1,1,0.00%,3,00:00:39,0
Erie,20200228,1,1,1,100.00%,1,00:00:00,0
Frederick,20200629,1,1,2,50.00%,2,00:00:48,0
Fort Collins,20200108,1,1,1,0.00%,6,00:00:41,0
Fort Collins,20200803,1,0,1,0.00%,2,00:06:00,0
Fort Collins,20200810,1,1,1,0.00%,3,00:01:36,0
Fort Collins,20201004,1,1,1,0.00%,2,00:02:03,0
Fort Collins,20201229,1,1,1,0.00%,2,00:00:08,0
Fort Collins,20210107,1,1,2,0.00%,2,00:00:48,0
Fort Collins,20210124,1,1,1,100.00%,1,00:00:00,0
Fort Collins,20210209,1,1,1,0.00%,7,00:01:26,0
Fort Collins,20210216,1,1,1,0.00%,15,00:19:32,0
Fort Collins,20210308,1,1,1,0.00%,3,00:00:25,0
Glenwood Springs,20200106,1,1,1,0.00%,2,00:00:28,0
Glenwood Springs,20200208,1,1,1,0.00%,4,00:18:38,0
Glenwood Springs,20200209,1,1,1,0.00%,3,00:04:20,0
Glenwood Springs,20210222,1,1,1,100.00%,1,00:00:00,0
Golden,20200113,1,1,1,100.00%,1,00:00:00,0
Golden,20200205,1,1,1,0.00%,6,00:05:01,0
Grand Junction,20200129,1,1,1,0.00%,3,00:00:51,0
Grand Junction,20201204,1,1,1,100.00%,1,00:00:00,0
Grand Junction,20201218,1,1,1,0.00%,2,00:00:15,0
Grand Junction,20210111,1,1,2,50.00%,1.5,00:00:04,0
Greeley,20200715,1,1,1,0.00%,2,00:00:25,0
Gypsum,20201012,1,1,1,0.00%,2,00:00:18,0
Idaho Springs,20200107,1,1,1,100.00%,1,00:00:00,0
Indian Hills,20210317,1,1,1,0.00%,3,00:00:34,0
Lafayette,20200902,1,1,1,0.00%,4,00:00:43,0
Littleton,20210131,1,1,1,0.00%,3,00:17:06,0
Longmont,20200728,1,1,1,0.00%,3,00:00:10,0
Longmont,20200809,1,1,1,0.00%,5,00:10:18,0
Loveland,20200108,1,0,1,100.00%,1,00:00:00,0
Loveland,20200819,1,1,1,0.00%,2,00:00:14,0
Loveland,20200822,1,0,1,100.00%,1,00:00:00,0
Loveland,20210209,1,1,1,100.00%,1,00:00:00,0
Montrose,20210226,1,1,1,100.00%,1,00:00:00,0
Niwot,20200402,1,1,1,100.00%,1,00:00:00,0
Parker,20200105,1,1,1,0.00%,3,00:00:52,0
Parker,20200220,1,1,1,100.00%,1,00:00:00,0
Parker,20200623,1,1,1,0.00%,2,00:00:03,0
Parker,20200926,1,1,1,0.00%,7,00:02:36,0
Parker,20210217,1,1,1,100.00%,1,00:00:00,0
Steamboat Springs,20200301,1,1,3,0.00%,6.33,00:09:55,1
Steamboat Springs,20210121,1,1,1,0.00%,3,00:00:38,0
Strasburg,20201014,1,1,1,0.00%,3,00:02:19,0
Vail,20210303,1,1,1,100.00%,1,00:00:00,0
Vail,20210319,1,1,1,0.00%,52,00:14:26,4
Westminster,20200114,1,1,1,100.00%,1,00:00:00,0
Westminster,20200122,1,1,1,0.00%,4,00:01:16,0
Westminster,20200915,1,1,1,100.00%,1,00:00:00,0
Westminster,20201008,1,0,1,100.00%,1,00:00:00,0
Westminster,20201009,1,0,1,0.00%,14,00:15:26,1
Westminster,20201010,1,0,2,100.00%,1,00:00:00,0
Westminster,20201111,1,1,2,100.00%,1,00:00:00,0
Westminster,20201228,1,1,1,100.00%,1,00:00:00,0
Westminster,20210202,1,1,1,0.00%,11,00:09:19,1
Westminster,20210207,1,1,1,0.00%,8,00:01:48,0
Wheat Ridge,20200218,1,1,1,0.00%,10,00:04:56,0
Wheat Ridge,20200719,1,1,1,0.00%,4,00:00:31,0
Windsor,20200616,1,1,1,0.00%,2,00:00:07,0
East Hartford,20200922,1,1,1,0.00%,3,00:00:20,0
Fairfield,20200120,1,1,1,0.00%,3,00:04:09,0
Fairfield,20201031,1,1,1,100.00%,1,00:00:00,0
Fairfield,20210130,1,1,1,100.00%,1,00:00:00,0
Farmington,20200215,1,1,1,100.00%,1,00:00:00,0
Greenwich,20200103,1,0,1,0.00%,7,00:00:46,0
Hartford,20200226,1,1,1,100.00%,1,00:00:00,0
New Canaan,20200203,1,1,1,0.00%,2,00:00:06,0
Norwalk,20200228,1,0,1,0.00%,8,00:01:41,0
South Windsor,20210217,1,1,1,100.00%,1,00:00:00,0
Stamford,20210101,1,1,1,0.00%,16,00:01:03,0
Stamford,20210209,1,1,1,0.00%,4,00:01:41,0
Tolland,20200904,1,1,1,100.00%,1,00:00:00,0
Vernon,20210204,1,1,1,0.00%,3,00:00:21,0
West Hartford,20200911,1,1,1,100.00%,1,00:00:00,0
West Haven,20200107,1,1,1,100.00%,1,00:00:00,0
Washington,20200107,1,1,1,0.00%,2,00:00:12,0
Washington,20200108,1,1,1,0.00%,2,00:00:09,0
Washington,20200111,1,1,1,0.00%,10,00:08:04,0
Washington,20200115,1,1,1,0.00%,3,00:01:51,0
Washington,20200117,1,1,2,0.00%,5,00:02:44,0
Washington,20200120,1,1,1,0.00%,12,00:02:19,0
Washington,20200121,1,0,1,0.00%,6,00:06:17,0
Washington,20200123,1,0,1,0.00%,12,00:15:49,1
Washington,20200125,1,1,1,0.00%,4,00:00:23,0
Washington,20200203,1,1,1,0.00%,14,00:06:25,2
Washington,20200211,1,1,1,100.00%,1,00:00:00,0
Washington,20200213,1,0,2,50.00%,2.5,00:00:18,0
Washington,20200227,1,1,1,0.00%,2,00:00:42,0
Washington,20200228,1,1,1,0.00%,17,00:13:53,1
Washington,20200229,1,1,1,0.00%,2,00:00:07,0
Washington,20200301,1,1,1,0.00%,4,00:00:36,0
Washington,20200307,1,1,1,100.00%,1,00:00:00,0
Washington,20200729,1,1,1,0.00%,2,00:01:26,0
Washington,20200807,1,1,1,0.00%,3,00:00:36,0
Washington,20200912,1,1,1,0.00%,2,00:00:14,0
Washington,20200920,1,1,1,100.00%,1,00:00:00,0
Washington,20201010,1,1,1,0.00%,4,00:04:16,0
Washington,20201013,1,1,1,100.00%,1,00:00:00,0
Washington,20201028,1,1,1,0.00%,2,00:00:19,0
Washington,20210113,1,1,1,0.00%,5,00:01:53,0
Washington,20210117,1,1,1,0.00%,7,00:00:37,0
Washington,20210124,1,1,1,0.00%,2,00:00:05,0
Washington,20210125,1,1,1,0.00%,2,00:00:06,0
Washington,20210221,1,1,1,100.00%,1,00:00:00,0
Washington,20210308,1,1,1,0.00%,7,00:01:37,0
Washington,20210317,1,1,1,0.00%,4,00:01:07,0
Middletown,20210106,1,1,1,0.00%,3,00:00:15,0
New Castle,20210120,1,1,1,0.00%,3,00:00:26,0
Seaford,20201204,1,1,1,0.00%,5,00:06:16,0
Seaford,20210103,1,1,2,0.00%,3,00:00:49,0
Wilmington,20200115,1,1,1,0.00%,3,00:00:44,0
Wilmington,20200129,1,1,1,0.00%,3,00:00:22,0
Wilmington,20200923,1,1,1,100.00%,1,00:00:00,0
Altamonte Springs,20200205,1,1,1,0.00%,2,00:00:26,0
Altamonte Springs,20201007,1,1,1,0.00%,3,00:00:26,0
Altamonte Springs,20210224,1,1,1,0.00%,14,00:10:19,0
Apopka,20200306,1,1,1,100.00%,1,00:00:00,0
Apopka,20210224,1,1,1,0.00%,2,00:00:15,0
Bartow,20210318,1,1,1,0.00%,2,00:00:15,0
Boca Raton,20200712,1,1,1,0.00%,5,00:03:46,0
Boca Raton,20200730,1,1,1,0.00%,5,00:00:44,0
Boca Raton,20200829,1,1,1,100.00%,1,00:00:00,0
Boca Raton,20200903,1,1,1,0.00%,6,00:06:42,0
Boca Raton,20200908,1,1,1,0.00%,8,00:12:59,0
Boca Raton,20200915,1,1,1,0.00%,7,00:01:23,0
Boca Raton,20210311,1,1,1,100.00%,1,00:00:00,0
Bonita Springs,20210226,1,1,1,0.00%,2,00:00:07,0
Boynton Beach,20210316,1,1,1,0.00%,6,00:00:37,0
Bradenton,20200816,1,1,1,0.00%,3,00:05:03,0
Brandon,20210203,1,1,1,100.00%,1,00:00:00,0
Brandon,20210210,1,0,2,50.00%,1.5,00:00:57,0
Cantonment,20201005,1,1,1,0.00%,2,00:00:08,0
Clearwater,20200311,1,1,1,100.00%,1,00:00:00,0
Clermont,20201008,1,1,1,0.00%,3,00:03:15,0
Crestview,20201223,1,1,1,0.00%,2,00:00:04,0
Daytona Beach,20210127,1,1,1,0.00%,2,00:00:03,0
Deerfield Beach,20210104,1,1,1,0.00%,3,00:00:26,0
Delray Beach,20200303,1,1,1,100.00%,1,00:00:00,0
Delray Beach,20210101,1,1,2,0.00%,3,00:00:38,0
Delray Beach,20210102,1,0,1,0.00%,3,00:00:27,0
Delray Beach,20210111,1,1,1,0.00%,6,00:28:34,0
Delray Beach,20210113,1,0,1,0.00%,2,00:00:05,0
Delray Beach,20210208,1,1,2,0.00%,3,00:01:00,0
Delray Beach,20210212,1,1,1,0.00%,6,00:01:12,0
Delray Beach,20210223,1,1,1,0.00%,9,00:06:56,1
Delray Beach,20210309,1,1,1,0.00%,12,00:14:57,2
Destin,20200103,1,0,1,0.00%,8,00:26:40,0
Destin,20200127,1,1,1,0.00%,3,00:02:29,0
Destin,20200130,1,1,1,100.00%,1,00:00:00,0
Destin,20200131,1,0,1,100.00%,1,00:00:00,0
Destin,20200206,1,0,1,100.00%,1,00:00:00,0
Destin,20200217,1,0,1,0.00%,1,00:00:36,0
Destin,20200220,1,1,1,0.00%,5,00:01:15,0
Destin,20200316,1,1,1,0.00%,8,00:09:45,0
Destin,20200906,1,1,1,0.00%,3,00:00:16,0
Destin,20200925,1,1,4,25.00%,4,00:00:33,0
Dunedin,20210304,1,1,1,100.00%,1,00:00:00,0
Estero,20210210,1,1,1,100.00%,1,00:00:00,0
Eustis,20210201,1,1,1,100.00%,1,00:00:00,0
Fort Lauderdale,20200120,1,1,1,0.00%,2,00:00:27,0
Fort Lauderdale,20200304,1,1,1,0.00%,5,00:02:57,0
Fort Lauderdale,20200305,1,0,1,100.00%,1,00:00:00,0
Fort Lauderdale,20200310,1,1,1,0.00%,12,00:44:04,0
Fort Lauderdale,20200317,1,0,1,100.00%,1,00:00:00,0
Fort Lauderdale,20200826,1,1,2,100.00%,1,00:00:00,0
Fort Lauderdale,20200827,1,0,1,100.00%,1,00:00:00,0
Fort Lauderdale,20210105,1,1,1,0.00%,7,00:06:45,0
Fort Lauderdale,20210217,1,1,2,50.00%,1.5,00:00:11,0
Fort Lauderdale,20210228,1,1,1,100.00%,1,00:00:00,0
Fort Myers,20200111,1,1,1,0.00%,10,00:01:45,0
Fort Myers,20200124,1,1,1,0.00%,9,00:04:22,0
Fort Myers,20200205,1,1,1,100.00%,1,00:00:00,0
Fort Myers,20200303,1,1,1,0.00%,9,00:05:29,1
Fort Myers,20200316,1,1,1,100.00%,1,00:00:00,0
Fort Myers,20200922,1,1,1,0.00%,7,00:05:00,1
Gainesville,20200125,1,1,1,0.00%,3,00:15:07,0
Gainesville,20200219,1,1,1,0.00%,2,00:00:05,0
Gainesville,20200225,1,0,1,0.00%,11,00:02:21,0
Gainesville,20200918,1,1,1,100.00%,1,00:00:00,0
Gainesville,20200925,1,1,1,0.00%,2,00:04:10,0
Gainesville,20201120,1,1,1,0.00%,13,00:26:01,0
Gainesville,20201123,1,0,1,100.00%,1,00:00:00,0
Gainesville,20201201,1,0,1,0.00%,6,00:01:08,0
Gainesville,20201202,1,1,1,0.00%,3,00:00:26,0
Gainesville,20201215,1,1,1,0.00%,3,00:01:30,0
Haines City,20210129,1,1,1,0.00%,2,00:00:16,0
Hollywood,20200108,1,1,1,0.00%,4,00:00:45,0
Hollywood,20200311,1,0,1,0.00%,2,00:00:13,0
Hollywood,20200921,1,1,1,100.00%,1,00:00:00,0
Hollywood,20201021,1,1,1,0.00%,2,00:00:15,0
Hollywood,20201222,1,1,1,0.00%,5,00:01:46,0
Hollywood,20210202,1,1,1,0.00%,2,00:01:31,0
Hollywood,20210224,1,1,1,0.00%,2,00:00:09,0
Homestead,20210314,1,1,1,100.00%,1,00:00:00,0
Jacksonville,20200212,1,1,1,0.00%,3,00:00:24,0
Jacksonville,20200227,1,1,1,0.00%,4,00:03:51,0
Jacksonville,20200802,1,1,1,0.00%,2,00:00:12,0
Jacksonville,20200811,1,1,1,0.00%,5,00:01:02,0
Jacksonville,20201108,1,1,1,0.00%,2,00:00:12,0
Jacksonville,20201209,1,1,1,0.00%,8,00:00:59,0
Jacksonville,20201215,1,1,1,0.00%,2,00:00:03,0
Jacksonville,20201228,1,1,1,0.00%,4,00:14:57,0
Jacksonville,20210105,1,1,1,0.00%,2,00:00:03,0
Jacksonville,20210109,1,0,1,0.00%,2,00:00:12,0
Jacksonville,20210113,1,0,1,0.00%,13,00:12:32,1
Jacksonville,20210302,1,1,1,0.00%,12,00:13:18,1
Jacksonville Beach,20200106,1,1,1,0.00%,2,00:00:05,0
Jacksonville Beach,20200110,1,1,1,0.00%,7,00:13:53,0
Jacksonville Beach,20200113,1,0,1,0.00%,2,00:00:05,0
Jacksonville Beach,20200119,1,0,2,0.00%,11.5,00:04:29,0
Jacksonville Beach,20200122,1,1,1,0.00%,7,00:02:41,0
Jacksonville Beach,20200123,1,1,1,0.00%,9,00:11:09,1
Jacksonville Beach,20200212,1,1,1,0.00%,2,00:00:05,0
Jacksonville Beach,20210130,1,0,1,100.00%,1,00:00:00,0
Jacksonville Beach,20210302,1,0,1,100.00%,1,00:00:00,0
Jacksonville Beach,20210303,1,0,1,0.00%,2,00:00:09,0
Jacksonville Beach,20210306,1,0,1,100.00%,1,00:00:00,0
Jupiter,20200729,1,1,1,0.00%,3,00:01:12,0
Key West,20210104,1,1,2,100.00%,1,00:00:00,0
Lake City,20210309,1,1,1,0.00%,3,00:00:18,0
Lake Mary,20200108,1,1,1,100.00%,1,00:00:00,0
Lake Worth,20200125,1,1,1,0.00%,2,00:00:13,0
Lakeland,20210208,1,1,1,0.00%,2,00:00:17,0
Lakeland,20210210,1,1,1,100.00%,1,00:00:00,0
Lakeland,20210226,1,1,1,100.00%,1,00:00:00,0
Land O' Lakes,20200106,1,0,1,0.00%,2,00:10:04,0
Land O' Lakes,20201013,1,1,1,0.00%,2,00:00:10,0
Largo,20200126,1,1,1,100.00%,1,00:00:00,0
Largo,20200214,1,1,1,0.00%,2,00:00:09,0
Largo,20200926,1,1,1,0.00%,4,00:00:34,0
Leesburg,20201120,1,1,1,0.00%,2,00:00:11,0
Maitland,20210110,1,1,1,0.00%,5,00:01:06,0
Marco Island,20200130,1,1,1,100.00%,1,00:00:00,0
Marco Island,20210126,1,1,1,0.00%,3,00:00:21,0
Marianna,20210222,1,1,1,0.00%,2,00:00:19,0
