# ----------------------------------------,,,,,,,,
# All Web Site Data,,,,,,,,
# Client_Info,,,,,,,,
# 20200101-20210320,,,,,,,,
# ----------------------------------------,,,,,,,,
,,,,,,,,
City,Date,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions
Bremerton,20200921,1,1,1,0.00%,3,00:00:26,0
Bremerton,20210212,1,0,1,0.00%,2,00:00:36,0
Camas,20200424,1,1,1,0.00%,4,00:08:41,0
Everett,20200628,1,1,1,0.00%,16,00:06:40,0
Everett,20200630,1,0,1,0.00%,18,00:06:37,0
Everett,20200714,1,1,1,0.00%,10,00:03:07,0
Everett,20200720,1,0,1,0.00%,8,00:00:39,0
Everett,20200721,1,0,1,0.00%,5,00:02:07,1
Everett,20200810,1,1,1,100.00%,1,00:00:00,0
Everett,20201114,1,1,1,100.00%,1,00:00:00,0
Everett,20210228,1,1,1,0.00%,3,00:00:21,0
Fall City,20200629,1,1,1,0.00%,2,00:00:08,0
Graham,20201215,1,1,1,100.00%,1,00:00:00,0
Issaquah,20200825,1,1,2,0.00%,2.5,00:00:08,0
Kennewick,20200823,1,1,1,0.00%,3,00:00:26,0
Kent,20200126,1,1,1,0.00%,6,00:01:45,0
Kent,20200127,1,0,1,0.00%,9,00:01:01,0
Kent,20200131,1,1,1,0.00%,11,00:10:09,1
Kent,20201028,1,1,1,0.00%,4,00:00:33,0
Kent,20210105,1,1,1,0.00%,2,00:00:16,0
Kent,20210106,1,0,1,0.00%,13,00:02:02,0
Kent,20210126,1,1,1,0.00%,48,00:22:24,3
Kent,20210226,1,1,1,0.00%,2,00:00:30,0
Marysville,20200720,1,1,1,0.00%,3,00:03:13,0
Marysville,20200724,1,1,1,0.00%,3,00:03:16,0
Mercer Island,20200109,1,1,1,100.00%,1,00:00:00,0
Moses Lake,20200725,1,1,1,0.00%,2,00:00:04,0
Moses Lake,20210216,1,1,1,0.00%,18,00:10:56,0
Pasco,20200912,1,1,1,100.00%,1,00:00:00,0
Pasco,20210120,1,1,1,0.00%,3,00:01:02,0
Port Orchard,20210128,1,1,1,0.00%,5,00:06:22,0
Poulsbo,20210306,1,1,1,100.00%,1,00:00:00,0
Puyallup,20200423,1,1,1,0.00%,3,00:01:37,0
Quincy,20200213,1,1,1,0.00%,2,00:00:07,0
Quincy,20210227,1,1,1,0.00%,2,00:00:09,0
Redmond,20200117,1,1,1,100.00%,1,00:00:00,0
Redmond,20201117,1,1,1,0.00%,2,00:00:36,0
Redmond,20210203,1,1,1,0.00%,6,00:02:01,0
Renton,20201230,1,1,1,0.00%,2,00:03:29,0
Richland,20200608,1,1,1,100.00%,1,00:00:00,0
Richland,20200811,1,1,1,0.00%,3,00:00:12,0
Richland,20201023,1,1,1,0.00%,9,00:22:05,0
Richland,20201028,1,0,1,100.00%,1,00:00:00,0
Sammamish,20210315,1,1,1,100.00%,1,00:00:00,0
Seattle,20200112,1,1,1,0.00%,4,00:02:09,0
Seattle,20200113,1,1,1,100.00%,1,00:00:00,0
Seattle,20200211,1,1,1,100.00%,1,00:00:00,0
Seattle,20200302,1,1,1,100.00%,1,00:00:00,0
Seattle,20200305,1,1,1,0.00%,13,00:02:23,0
Seattle,20200616,1,1,1,0.00%,3,00:00:24,0
Seattle,20200618,1,0,1,100.00%,1,00:00:00,0
Seattle,20200624,1,1,1,0.00%,2,00:00:07,0
Seattle,20200630,1,1,1,0.00%,4,00:00:10,0
Seattle,20200717,1,1,1,0.00%,2,00:00:08,0
Seattle,20200812,1,1,1,100.00%,1,00:00:00,0
Seattle,20200904,1,1,1,100.00%,1,00:00:00,0
Seattle,20200905,1,1,1,100.00%,1,00:00:00,0
Seattle,20200906,1,1,1,100.00%,1,00:00:00,0
Seattle,20201012,1,1,1,100.00%,1,00:00:00,0
Seattle,20201017,1,1,1,100.00%,1,00:00:00,0
Seattle,20201027,1,1,1,0.00%,2,00:00:04,0
Seattle,20201029,1,1,1,0.00%,2,00:00:11,0
Seattle,20201130,1,1,1,0.00%,3,00:00:32,0
Seattle,20201223,1,1,1,0.00%,2,00:10:19,0
Seattle,20210104,1,1,1,0.00%,3,00:01:20,0
Seattle,20210105,1,1,1,0.00%,3,00:00:25,0
Seattle,20210203,1,1,1,0.00%,7,00:04:57,0
Seattle,20210205,1,1,1,0.00%,6,00:08:22,0
Seattle,20210209,1,1,1,0.00%,2,00:00:12,0
Seattle,20210210,1,1,1,0.00%,6,00:01:49,0
Seattle,20210212,1,1,1,0.00%,3,00:02:31,0
Seattle,20210319,1,1,1,0.00%,4,00:00:26,0
Snoqualmie,20210219,1,1,1,0.00%,3,00:02:41,0
Spanaway,20201223,1,1,1,0.00%,2,00:00:19,0
Spokane,20200922,1,1,1,0.00%,5,00:00:59,0
Tumwater,20200701,1,0,1,0.00%,3,00:27:12,0
Vancouver,20200715,1,0,1,0.00%,3,00:00:57,0
Vancouver,20201006,1,1,1,100.00%,1,00:00:00,0
Vancouver,20201113,1,1,1,0.00%,17,00:00:58,0
Vancouver,20210305,1,1,2,0.00%,6.5,00:00:41,0
Appleton,20210226,1,1,1,0.00%,5,00:01:13,0
Bangor,20200217,1,1,1,0.00%,9,00:18:28,0
Cleveland,20200120,1,1,1,0.00%,2,00:01:11,0
DeForest,20200325,1,1,1,0.00%,8,00:01:50,0
Frederic,20200221,1,1,1,0.00%,8,00:02:26,0
Green Bay,20200113,1,1,1,0.00%,6,00:00:41,0
Janesville,20200723,1,1,1,0.00%,2,00:00:09,0
La Crosse,20200218,1,1,1,0.00%,2,00:00:52,0
Lancaster,20200803,1,1,1,100.00%,1,00:00:00,0
Madison,20200122,1,1,2,0.00%,8,00:02:16,0
Madison,20200205,1,1,1,0.00%,3,00:00:47,0
Madison,20200212,1,1,1,0.00%,3,00:16:06,0
Madison,20200311,1,1,1,0.00%,8,00:07:06,1
Madison,20200318,1,1,1,100.00%,1,00:00:00,0
Madison,20200605,1,1,1,100.00%,1,00:00:00,0
Madison,20210201,1,1,3,33.33%,4.33,00:00:51,0
Madison,20210205,1,1,1,100.00%,1,00:00:00,0
Milwaukee,20200129,1,1,1,0.00%,31,00:09:23,0
Milwaukee,20200202,1,1,2,50.00%,10.5,00:09:24,1
Milwaukee,20200225,1,1,1,0.00%,3,00:11:24,0
Milwaukee,20200725,1,1,1,0.00%,2,00:00:54,0
Milwaukee,20200726,1,0,1,100.00%,1,00:00:00,0
Milwaukee,20200727,1,0,1,100.00%,1,00:00:00,0
Milwaukee,20200812,1,1,1,100.00%,1,00:00:00,0
Milwaukee,20210203,1,1,1,0.00%,23,00:21:46,0
Milwaukee,20210225,1,1,1,0.00%,11,00:02:02,0
Milwaukee,20210301,1,0,1,0.00%,16,00:23:39,2
Mukwonago,20210301,1,1,1,0.00%,7,00:05:51,1
Port Washington,20200101,1,1,1,100.00%,1,00:00:00,0
Portage,20200603,1,1,1,0.00%,2,00:00:32,0
Portage,20200605,1,0,1,100.00%,1,00:00:00,0
Portage,20200723,1,1,1,100.00%,1,00:00:00,0
Portage,20210102,1,1,1,0.00%,3,00:00:51,0
River Falls,20210114,1,1,1,100.00%,1,00:00:00,0
Sheboygan,20200308,1,1,1,0.00%,3,00:07:16,0
Stevens Point,20200406,1,1,1,0.00%,4,00:01:35,0
Charleston,20210213,1,1,1,100.00%,1,00:00:00,0
Huntington,20201016,1,1,1,0.00%,2,00:00:07,0
Afton,20201228,1,1,1,100.00%,1,00:00:00,0
Casper,20200208,1,1,1,100.00%,1,00:00:00,0
Casper,20210126,1,1,1,0.00%,2,00:00:19,0
Casper,20210205,1,1,1,0.00%,5,00:04:48,0
Cheyenne,20200211,1,1,1,0.00%,2,00:00:08,0
Cheyenne,20210202,1,1,1,0.00%,2,00:00:37,0
Cheyenne,20210223,1,1,1,100.00%,1,00:00:00,0
Cody,20200828,1,1,1,0.00%,3,00:00:19,0
Evanston,20200116,1,1,1,0.00%,2,00:00:06,0
Evanston,20200730,1,1,1,100.00%,1,00:00:00,0
Evanston,20201214,1,1,1,0.00%,3,00:00:19,0
Evanston,20210201,1,1,1,0.00%,6,00:03:06,0
Evanston,20210202,1,0,1,100.00%,1,00:00:00,0
Evanston,20210203,1,0,2,0.00%,2.5,00:05:39,0
Evanston,20210204,1,0,2,100.00%,1,00:00:00,0
Gillette,20200602,1,1,1,0.00%,7,00:00:36,0
Jackson,20200117,1,1,1,0.00%,2,00:00:17,0
Jackson,20200219,1,1,2,50.00%,1.5,00:00:08,0
Jackson,20200730,1,1,1,0.00%,2,00:01:31,0
Jackson,20201005,1,1,1,0.00%,3,00:00:32,0
Kemmerer,20201219,1,0,1,0.00%,2,00:02:37,1
Lander,20200915,1,1,1,0.00%,3,00:00:25,0
Rock Springs,20200711,1,1,1,0.00%,5,00:00:56,0
Rock Springs,20201223,1,1,1,0.00%,2,00:00:04,0
Rock Springs,20210118,1,1,1,100.00%,1,00:00:00,0
Rock Springs,20210308,1,1,1,0.00%,9,00:03:49,0
Rock Springs,20210317,1,1,1,0.00%,8,00:03:11,0
San Cristobal,20200615,1,1,1,100.00%,1,00:00:00,0
Novi Sad,20200728,1,1,2,0.00%,2,00:00:04,0
Pretoria,20200126,1,1,1,100.00%,1,00:00:00,0
Cape Town,20200525,1,1,2,100.00%,1,00:00:00,0
Tunja,20200810,1,1,1,100.00%,1,00:00:00,0
Batu Caves,20200722,1,1,1,100.00%,1,00:00:00,0
Puchong,20200331,1,1,1,100.00%,1,00:00:00,0
Puchong,20200906,1,1,1,100.00%,1,00:00:00,0
Puchong,20201027,1,1,1,100.00%,1,00:00:00,0
Puchong,20210203,1,1,1,100.00%,1,00:00:00,0
Puchong,20210316,1,1,1,100.00%,1,00:00:00,0
Hosur,20200402,1,1,1,100.00%,1,00:00:00,0
Komsomolsk-on-Amur,20200515,1,1,1,100.00%,1,00:00:00,0
Don Torcuato,20200209,1,1,1,0.00%,2,00:00:11,0
Molde,20200313,1,1,1,0.00%,12,00:04:59,0
Anrochte,20200609,1,1,1,100.00%,1,00:00:00,0
Asbach,20201018,1,1,1,100.00%,1,00:00:00,0
Affton,20200908,1,1,1,0.00%,3,00:00:24,0
Affton,20210112,1,1,1,0.00%,2,00:00:08,0
Aquia Harbour,20200107,1,0,1,0.00%,4,00:00:20,0
Aquia Harbour,20201026,1,1,1,0.00%,14,00:08:50,0
Aquia Harbour,20201106,1,1,1,0.00%,7,00:00:24,0
Aquia Harbour,20201112,1,1,1,0.00%,8,00:00:42,0
Arden-Arcade,20200527,1,1,1,0.00%,5,00:01:22,0
Arden-Arcade,20210313,1,1,1,0.00%,22,00:05:15,0
Bailey's Crossroads,20200218,1,1,1,0.00%,13,00:09:07,1
Bay Lake,20200106,1,1,1,0.00%,2,00:00:06,0
Bayonet Point,20200925,1,1,1,100.00%,1,00:00:00,0
Bayshore Gardens,20201018,1,1,1,0.00%,5,00:01:38,0
Bear Creek,20210305,1,1,1,0.00%,7,00:03:34,0
Bear Creek,20210314,1,0,1,0.00%,11,00:09:23,1
Bee Cave,20200101,1,1,1,0.00%,3,00:02:43,0
Bee Cave,20200106,1,0,2,0.00%,2,00:00:05,0
Bee Cave,20200107,1,0,1,0.00%,4,00:07:01,0
Bel Air South,20200214,1,1,1,0.00%,2,00:00:14,0
Beverly Hills,20210208,1,1,1,0.00%,2,00:00:14,0
Black Forest,20201008,1,1,1,0.00%,3,00:00:56,0
Blaine,20200314,1,1,2,50.00%,1.5,00:00:02,0
Bloomfield Township,20200611,1,1,1,0.00%,3,00:00:25,0
Bloomfield Township,20210206,1,1,1,0.00%,10,00:06:52,0
Blue Ash,20200205,1,1,1,0.00%,11,00:03:00,0
Bluffdale,20200106,1,0,1,100.00%,1,00:00:00,0
Bluffdale,20200108,1,1,1,0.00%,2,00:00:05,0
Bluffdale,20200118,1,1,1,0.00%,2,00:00:12,0
Bluffdale,20200213,1,1,1,0.00%,4,00:01:03,0
Bluffdale,20200318,1,1,4,25.00%,10.25,00:02:28,0
Bluffdale,20200407,1,1,1,100.00%,1,00:00:00,0
Bluffdale,20200410,1,1,1,0.00%,3,00:01:01,0
Bluffdale,20200520,1,1,1,0.00%,2,00:00:23,0
Bluffdale,20200606,1,1,1,0.00%,2,00:00:05,0
Bluffdale,20200615,1,1,1,0.00%,3,00:00:21,0
Bluffdale,20200620,1,1,1,0.00%,2,00:00:03,0
Bluffdale,20200626,1,1,1,0.00%,7,00:02:39,0
Bluffdale,20200701,1,1,2,0.00%,2.5,00:00:14,0
Bluffdale,20200702,1,1,1,0.00%,3,00:00:30,0
Bluffdale,20200713,1,1,1,0.00%,6,00:02:33,0
Bluffdale,20200722,1,1,1,0.00%,3,00:01:47,0
Bluffdale,20200806,1,1,1,0.00%,4,00:01:41,0
Bluffdale,20200810,1,1,1,0.00%,3,00:01:25,0
Bluffdale,20200817,1,1,1,0.00%,2,00:00:40,0
Bluffdale,20200824,1,1,1,0.00%,3,00:00:23,0
Bluffdale,20200916,1,0,1,0.00%,13,00:18:16,0
Bluffdale,20201009,1,1,2,50.00%,2.5,00:00:56,0
Bluffdale,20201101,1,1,1,0.00%,2,00:00:23,0
Bluffdale,20201225,1,1,1,0.00%,2,00:00:10,0
Bluffdale,20201227,1,1,1,0.00%,2,00:00:23,0
Bluffdale,20210106,1,1,1,0.00%,5,00:00:39,0
Bluffdale,20210215,1,1,1,100.00%,1,00:00:00,0
Bluffdale,20210309,1,1,1,0.00%,5,00:01:20,0
Boardman,20200115,1,1,1,100.00%,1,00:00:00,0
Boca Del Mar,20200911,1,1,1,100.00%,1,00:00:00,0
Boca Del Mar,20201203,1,1,1,0.00%,3,00:00:33,0
Brent,20200728,1,1,1,0.00%,4,00:07:58,0
Brentwood,20201215,1,1,1,0.00%,3,00:00:48,0
Brighton,20200105,1,1,1,0.00%,2,00:00:09,0
Brighton,20200107,1,0,1,100.00%,1,00:00:00,0
Brookhaven,20200114,1,1,1,100.00%,1,00:00:00,0
Brookhaven,20200302,1,1,1,0.00%,10,00:03:10,0
Brookhaven,20201219,1,1,1,100.00%,1,00:00:00,0
Brookhaven,20210304,1,1,1,0.00%,13,00:10:59,1
Brookside,20210124,1,1,1,100.00%,1,00:00:00,0
Brown Deer,20200812,1,1,1,0.00%,5,00:00:33,0
Brunswick,20201126,1,0,1,100.00%,1,00:00:00,0
Casas Adobes,20200811,1,1,1,100.00%,1,00:00:00,0
Casas Adobes,20201204,1,1,3,33.33%,5.67,00:25:48,0
Casas Adobes,20210210,1,1,1,100.00%,1,00:00:00,0
Catalina Foothills,20200223,1,1,1,0.00%,3,00:01:13,0
Catalina Foothills,20201002,1,1,1,0.00%,2,00:00:15,0
Cedar Hills,20200602,1,1,1,0.00%,2,00:00:05,0
Cedar Hills,20201215,1,1,1,0.00%,3,00:00:39,0
Centennial,20200620,1,1,1,100.00%,1,00:00:00,0
Centennial,20200925,1,1,1,0.00%,3,00:00:13,0
Central,20200924,1,1,1,0.00%,3,00:00:20,0
Chamblee,20200122,1,1,1,0.00%,2,00:00:19,0
Chamblee,20200123,1,0,1,0.00%,3,00:00:48,0
Chamblee,20210103,1,1,1,0.00%,13,00:18:13,0
Cheektowaga,20200428,1,1,1,100.00%,1,00:00:00,0
Cheektowaga,20210109,1,1,1,0.00%,2,00:00:13,0
Chester Township,20210220,1,1,1,100.00%,1,00:00:00,0
Cinco Ranch,20200904,1,1,1,0.00%,5,00:02:04,0
Cinco Ranch,20201016,1,1,1,100.00%,1,00:00:00,0
Cinco Ranch,20201202,1,0,1,0.00%,4,00:00:55,0
Cinco Ranch,20210205,1,1,1,100.00%,1,00:00:00,0
Clinton,20200606,1,1,1,0.00%,5,00:02:02,0
Clinton,20200624,1,1,1,0.00%,19,00:42:47,1
Clinton,20201208,1,1,1,100.00%,1,00:00:00,0
College Park,20200306,1,0,2,0.00%,5,00:02:20,0
College Park,20201102,1,1,1,0.00%,2,00:01:59,0
Columbia Heights,20200930,1,1,1,100.00%,1,00:00:00,0
Columbine,20200907,1,1,1,0.00%,2,00:00:05,0
Commerce,20200709,1,0,1,100.00%,1,00:00:00,0
Coral Gables,20200117,1,1,1,0.00%,5,00:00:51,0
Coral Gables,20210129,1,1,2,0.00%,7,00:08:26,0
Coral Gables,20210130,1,0,1,100.00%,1,00:00:00,0
Coral Gables,20210204,1,1,1,0.00%,14,00:09:09,1
Coral Gables,20210212,1,1,1,0.00%,13,00:22:31,1
Coral Gables,20210214,1,1,1,0.00%,8,00:08:27,0
Coral Gables,20210227,1,1,1,100.00%,1,00:00:00,0
Coral Springs,20201216,1,0,1,100.00%,1,00:00:00,0
Coral Springs,20210206,1,1,1,100.00%,1,00:00:00,0
Cottonwood Heights,20200111,1,1,1,100.00%,1,00:00:00,0
Cottonwood Heights,20200205,1,1,1,100.00%,1,00:00:00,0
Cottonwood Heights,20200223,1,0,2,50.00%,1.5,00:00:12,0
Cottonwood Heights,20200308,1,1,2,100.00%,1,00:00:00,0
Cottonwood Heights,20200504,1,1,1,0.00%,5,00:01:09,0
Cottonwood Heights,20200510,1,1,2,0.00%,4,00:00:16,0
Cottonwood Heights,20200525,1,1,1,100.00%,1,00:00:00,0
Cottonwood Heights,20200528,1,0,1,0.00%,2,00:28:02,0
Cottonwood Heights,20200529,1,1,1,0.00%,4,00:00:14,0
Cottonwood Heights,20200531,1,1,1,0.00%,3,00:04:12,0
Cottonwood Heights,20200604,1,1,1,0.00%,3,00:00:32,0
Cottonwood Heights,20200614,1,1,1,0.00%,8,00:07:28,0
Cottonwood Heights,20200615,1,1,1,0.00%,2,00:00:06,0
Cottonwood Heights,20200709,1,1,1,100.00%,1,00:00:00,0
Cottonwood Heights,20200718,1,1,1,0.00%,2,00:00:25,0
Cottonwood Heights,20200803,1,1,1,100.00%,1,00:00:00,0
Cottonwood Heights,20200810,1,1,1,100.00%,1,00:00:00,0
Cottonwood Heights,20200813,1,1,1,0.00%,3,00:00:12,0
Cottonwood Heights,20200827,1,1,1,0.00%,2,00:00:06,0
Cottonwood Heights,20200908,1,1,1,0.00%,2,00:00:06,0
Cottonwood Heights,20200913,1,1,2,0.00%,2.5,00:01:04,0
Cottonwood Heights,20200918,1,1,1,0.00%,4,00:02:41,0
Cottonwood Heights,20201001,1,1,1,0.00%,2,00:00:27,0
Cottonwood Heights,20201002,1,0,1,100.00%,1,00:00:00,0
Cottonwood Heights,20201016,1,1,1,0.00%,5,00:03:05,0
Cottonwood Heights,20210101,1,0,1,0.00%,9,00:05:15,0
Cottonwood Heights,20210210,1,1,1,0.00%,3,00:00:34,0
Cottonwood Heights,20210228,1,1,1,0.00%,4,00:00:22,0
Cottonwood Heights,20210309,1,1,1,100.00%,1,00:00:00,0
Creve Coeur,20200205,1,1,1,0.00%,8,00:06:02,1
Cutler Bay,20201217,1,1,1,0.00%,2,00:01:04,0
Davie,20200209,1,1,2,0.00%,5.5,00:12:41,0
Davie,20200210,1,0,1,0.00%,2,00:00:05,0
Davie,20201213,1,1,1,0.00%,3,00:03:58,0
Davie,20201226,1,1,1,0.00%,7,00:02:07,0
Davie,20201227,1,0,1,0.00%,3,00:04:16,0
Davie,20201230,1,1,1,0.00%,3,00:00:17,0
Doctor Phillips,20200603,1,1,1,100.00%,1,00:00:00,0
Doral,20200725,1,1,1,0.00%,2,00:00:19,0
Doral,20200928,1,1,1,0.00%,16,00:06:58,0
Doral,20210105,1,1,1,0.00%,2,00:00:08,0
Doral,20210126,1,1,1,0.00%,2,00:00:07,0
Druid Hills,20200227,1,1,1,0.00%,9,00:02:30,0
Dunmore,20210223,1,1,1,0.00%,18,00:01:56,0
Dunwoody,20200227,1,1,1,100.00%,1,00:00:00,0
Dunwoody,20201026,1,1,2,0.00%,3,00:02:02,0
Eagan,20200220,1,1,1,0.00%,4,00:04:24,0
Eagle Mountain,20200201,1,1,1,0.00%,2,00:01:02,0
Eagle Mountain,20200206,1,1,1,0.00%,9,00:06:53,0
Eagle Mountain,20200305,1,1,1,100.00%,1,00:00:00,0
Eagle Mountain,20200506,1,1,1,100.00%,1,00:00:00,0
Eagle Mountain,20200516,1,1,1,0.00%,3,00:00:11,0
Eagle Mountain,20200610,1,1,1,0.00%,2,00:00:12,0
Eagle Mountain,20200623,1,1,1,100.00%,1,00:00:00,0
Eagle Mountain,20200624,1,1,1,0.00%,2,00:00:05,0
Eagle Mountain,20200626,1,1,1,100.00%,1,00:00:00,0
Eagle Mountain,20200701,1,1,1,0.00%,3,00:00:33,0
Eagle Mountain,20200703,1,1,1,100.00%,1,00:00:00,0
Eagle Mountain,20200802,1,1,2,0.00%,4.5,00:05:42,0
Eagle Mountain,20200824,1,1,1,0.00%,2,00:00:04,0
Eagle Mountain,20200902,1,1,1,0.00%,2,00:00:12,0
Eagle Mountain,20200907,1,0,1,100.00%,1,00:00:00,0
Eagle Mountain,20200914,1,1,1,0.00%,11,00:15:03,0
Eagle Mountain,20201003,1,1,1,0.00%,3,00:00:28,0
Eagle Mountain,20201012,1,0,1,100.00%,1,00:00:00,0
Eagle Mountain,20201123,1,1,1,100.00%,1,00:00:00,0
Eagle Mountain,20201205,1,1,1,0.00%,3,00:03:13,0
Eagle Mountain,20201206,1,0,1,0.00%,2,00:00:22,0
Eagle Mountain,20201208,1,1,1,0.00%,6,00:04:48,0
Eagle Mountain,20201227,1,1,1,0.00%,3,00:00:22,0
Eagle Mountain,20210109,1,1,1,0.00%,2,00:00:10,0
Eagle Mountain,20210121,1,1,1,0.00%,2,00:00:07,0
Eagle Mountain,20210204,1,1,1,100.00%,1,00:00:00,0
Eagle Mountain,20210209,1,1,1,0.00%,2,00:00:03,0
Eagle Mountain,20210212,1,1,1,0.00%,3,00:00:33,0
Eagle Mountain,20210218,1,0,2,0.00%,3.5,00:09:32,0
Eagle Mountain,20210221,1,1,1,0.00%,13,00:00:40,0
East Hill-Meridian,20200203,1,1,1,0.00%,12,00:14:49,0
East Massapequa,20200211,1,1,1,0.00%,2,00:00:39,0
East Massapequa,20210303,1,1,1,0.00%,4,00:00:48,0
East Massapequa,20210304,1,1,1,0.00%,7,00:04:08,0
East Millcreek,20200104,1,1,1,0.00%,5,00:01:28,0
East Millcreek,20200108,1,1,1,0.00%,3,00:10:10,0
East Millcreek,20200210,1,1,1,100.00%,1,00:00:00,0
East Millcreek,20200213,1,1,1,0.00%,2,00:00:35,0
East Millcreek,20200312,1,1,1,100.00%,1,00:00:00,0
East Millcreek,20200330,1,1,1,100.00%,1,00:00:00,0
East Millcreek,20200403,1,1,2,100.00%,1,00:00:00,0
East Millcreek,20200515,1,1,1,100.00%,1,00:00:00,0
East Millcreek,20200529,1,1,1,0.00%,8,00:01:00,0
East Millcreek,20200604,1,1,1,0.00%,2,00:00:07,0
East Millcreek,20200613,1,1,3,0.00%,6.67,00:00:32,0
East Millcreek,20200618,1,1,1,0.00%,10,00:01:17,0
East Millcreek,20200629,1,1,1,100.00%,1,00:00:00,0
East Millcreek,20200801,1,1,1,0.00%,3,00:00:18,0
East Millcreek,20200818,1,1,1,0.00%,4,00:13:00,0
East Millcreek,20200819,1,1,1,0.00%,2,00:00:11,0
East Millcreek,20200916,1,1,1,100.00%,1,00:00:00,0
East Millcreek,20200918,1,1,1,100.00%,1,00:00:00,0
East Millcreek,20200920,1,1,1,0.00%,2,00:00:04,0
East Millcreek,20200927,1,1,2,0.00%,3.5,00:01:06,0
East Millcreek,20200928,1,1,1,100.00%,1,00:00:00,0
East Millcreek,20201006,1,1,1,0.00%,2,00:00:11,0
East Millcreek,20201008,1,1,1,0.00%,2,00:00:08,0
East Millcreek,20201013,1,1,1,0.00%,3,00:00:39,0
East Millcreek,20201018,1,0,1,100.00%,1,00:00:00,0
East Millcreek,20201021,1,0,1,100.00%,1,00:00:00,0
East Millcreek,20201023,1,1,1,0.00%,3,00:00:35,0
East Millcreek,20201024,1,1,1,0.00%,3,00:00:34,0
East Millcreek,20201109,1,1,1,0.00%,5,00:02:01,0
East Millcreek,20201120,1,1,1,0.00%,2,00:00:05,0
East Millcreek,20201212,1,1,1,0.00%,2,00:00:09,0
East Millcreek,20201217,1,1,1,100.00%,1,00:00:00,0
East Millcreek,20201221,1,1,1,0.00%,3,00:00:22,0
East Millcreek,20210123,1,1,1,0.00%,2,00:00:05,0
East Millcreek,20210220,1,1,1,100.00%,1,00:00:00,0
East Millcreek,20210221,1,1,1,0.00%,3,00:00:29,0
East Millcreek,20210310,1,1,1,100.00%,1,00:00:00,0
East Millcreek,20210318,1,1,1,0.00%,3,00:01:37,0
Edina,20201230,1,1,1,0.00%,2,00:00:02,0
Evesham,20210118,1,1,2,50.00%,1.5,00:00:07,0
Exeter,20210206,1,1,1,0.00%,3,00:00:25,0
Fairview,20201002,1,1,1,0.00%,19,00:06:28,0
Fairview,20201004,1,1,2,0.00%,5,00:00:49,0
Falmouth,20200208,1,1,1,0.00%,12,00:02:30,0
Falmouth,20200209,1,0,1,0.00%,9,00:04:30,1
Falmouth,20200218,1,1,1,100.00%,1,00:00:00,0
Falmouth,20200312,1,0,1,100.00%,1,00:00:00,0
Falmouth,20201025,1,1,1,100.00%,1,00:00:00,0
Falmouth,20201027,1,1,1,100.00%,1,00:00:00,0
Falmouth,20201112,1,1,1,0.00%,8,00:01:03,0
Falmouth,20201130,1,1,1,0.00%,9,00:01:26,0
Falmouth,20201202,1,0,1,0.00%,17,00:09:35,2
Farmington Hills,20200117,1,1,1,0.00%,2,00:00:22,0
Farr West,20201013,1,1,1,100.00%,1,00:00:00,0
Farr West,20201201,1,1,1,0.00%,2,00:00:08,0
Ferguson,20200608,1,0,1,100.00%,1,00:00:00,0
Ferry Pass,20201215,1,1,1,0.00%,2,00:00:04,0
Five Corners,20200425,1,1,1,0.00%,5,00:00:33,0
Forestville,20200828,1,1,1,0.00%,25,00:37:09,1
Foster City,20210110,1,1,1,0.00%,10,00:05:18,1
Foster City,20210111,1,1,1,100.00%,1,00:00:00,0
Fountain Hill,20201113,1,1,1,0.00%,16,00:04:51,0
Fontainebleau,20200107,1,1,1,0.00%,2,00:01:49,0
Fontainebleau,20200204,1,1,1,0.00%,11,00:26:16,0
Four Corners,20201215,1,1,1,0.00%,4,00:02:14,0
Four Corners,20210210,1,1,1,100.00%,1,00:00:00,0
Four Corners,20210224,1,0,1,0.00%,2,00:00:23,0
Fox Point,20200816,1,1,1,100.00%,1,00:00:00,0
Foxborough,20201225,1,1,1,0.00%,2,00:00:11,0
Franconia,20200222,1,1,1,0.00%,7,00:00:57,0
Fruit Cove,20200611,1,1,1,0.00%,5,00:03:50,0
Fruitville,20210302,1,1,1,100.00%,1,00:00:00,0
Fulshear,20200504,1,1,1,100.00%,1,00:00:00,0
Fulshear,20200715,1,1,1,0.00%,2,00:20:11,0
Fulshear,20201013,1,1,1,0.00%,17,00:06:01,0
Fulshear,20201020,1,0,1,100.00%,1,00:00:00,0
Fulshear,20201023,1,0,1,0.00%,12,00:22:50,0
Fulshear,20210105,1,1,1,0.00%,2,00:00:16,0
Garden Ridge,20201109,1,1,1,0.00%,3,00:00:34,0
Gardnertown,20201111,1,1,1,0.00%,3,00:01:10,0
Gardnertown,20201112,1,0,1,100.00%,1,00:00:00,0
Golden Gate,20201108,1,1,1,0.00%,5,00:07:16,0
Golden Valley,20200125,1,1,1,0.00%,17,00:16:01,1
Golden Valley,20200422,1,1,1,0.00%,9,00:29:47,0
Golden Valley,20200424,1,0,3,100.00%,1,00:00:00,0
Golden Valley,20200427,1,0,1,100.00%,1,00:00:00,0
Granite Bay,20200616,1,1,1,0.00%,28,00:13:39,1
Greenwood Village,20200721,1,1,2,0.00%,7,00:12:51,0
Grosse Pointe Park,20200203,1,1,1,0.00%,13,00:08:51,1
Grosse Pointe Park,20200307,1,1,1,100.00%,1,00:00:00,0
Gunnison,20200108,1,1,1,0.00%,2,00:00:07,0
