# ----------------------------------------,,,,,,,,
# All Web Site Data,,,,,,,,
# Client_Info,,,,,,,,
# 20200101-20210320,,,,,,,,
# ----------------------------------------,,,,,,,,
,,,,,,,,
Browser,Device Category,Date,Sessions,Avg. Session Duration,Bounce Rate,Users,Pages / Session,Transactions
Safari,desktop,20201001,4,00:02:46,0.00%,3,4.25,0
Safari,desktop,20201004,4,00:02:28,50.00%,4,2.25,0
Safari,desktop,20201006,4,00:02:15,0.00%,4,4,1
Safari,desktop,20201011,4,00:01:31,25.00%,4,3,0
Safari,desktop,20201016,4,00:01:01,0.00%,3,3.5,1
Safari,desktop,20201027,4,00:04:10,0.00%,3,16.5,1
Safari,desktop,20201206,4,00:02:27,25.00%,4,3.25,0
Safari,desktop,20201210,4,00:03:27,25.00%,4,4.75,1
Safari,desktop,20201215,4,00:00:38,25.00%,4,2,0
Safari,desktop,20201218,4,00:00:05,50.00%,3,1.5,0
Safari,desktop,20201222,4,00:00:05,50.00%,3,1.5,0
Safari,desktop,20201223,4,00:08:17,0.00%,4,5.75,1
Safari,desktop,20201224,4,00:00:28,25.00%,4,2.75,0
Safari,desktop,20201231,4,00:00:23,0.00%,3,2.5,0
Safari,desktop,20210116,4,00:00:17,0.00%,4,2.5,0
Safari,desktop,20210117,4,00:01:06,50.00%,3,1.5,0
Safari,desktop,20210125,4,00:07:19,50.00%,4,8.75,3
Safari,desktop,20210211,4,00:02:58,25.00%,4,4.25,1
Safari,desktop,20210212,4,00:05:47,25.00%,4,4.5,1
Safari,desktop,20210221,4,00:01:46,25.00%,4,4.25,0
Safari,desktop,20210225,4,00:00:29,75.00%,4,3.5,0
Safari,desktop,20210227,4,00:03:02,25.00%,4,5,1
Safari,desktop,20210312,4,00:00:49,75.00%,3,3.75,0
Safari,mobile,20200126,4,00:02:49,0.00%,4,3,0
Safari,mobile,20200318,4,00:02:28,25.00%,1,10.25,0
Safari,mobile,20200322,4,00:00:16,75.00%,4,2.25,0
Safari,mobile,20200507,4,00:00:25,0.00%,4,2.25,0
Safari,mobile,20200514,4,00:03:10,0.00%,2,8.25,0
Safari,mobile,20200516,4,00:00:42,25.00%,4,3.25,0
Safari,mobile,20200526,4,00:01:41,25.00%,4,3,0
Safari,mobile,20200530,4,00:05:46,25.00%,4,4.25,0
Safari,mobile,20200603,4,00:01:08,50.00%,4,2.75,0
Safari,mobile,20200608,4,00:00:03,25.00%,4,1.75,0
Safari,mobile,20200921,4,00:00:28,75.00%,3,2,0
Safari,mobile,20201031,4,00:00:44,50.00%,4,2,0
Safari,mobile,20201125,4,00:00:15,25.00%,4,1.75,0
Safari,mobile,20201204,4,00:02:02,25.00%,3,3.25,0
Safari,mobile,20201207,4,00:00:22,25.00%,4,2,0
Safari,mobile,20201217,4,00:01:58,0.00%,4,3.5,0
Safari,tablet,20200206,4,00:02:31,25.00%,3,3.5,1
Safari,tablet,20200220,4,00:00:00,100.00%,3,1,0
Safari,tablet,20210219,4,00:00:29,50.00%,4,2,0
Safari (in-app),mobile,20200213,4,00:05:51,50.00%,4,7.5,0
Safari (in-app),mobile,20200502,4,00:00:38,25.00%,1,2.5,0
Safari (in-app),mobile,20200612,4,00:04:31,0.00%,2,5,0
Safari (in-app),mobile,20200620,4,00:00:30,25.00%,4,1.75,0
Safari (in-app),mobile,20200711,4,00:01:04,0.00%,4,3.25,0
Safari (in-app),mobile,20200806,4,00:00:46,25.00%,3,3.75,0
Safari (in-app),mobile,20200904,4,00:00:36,0.00%,4,4,0
Safari (in-app),mobile,20201124,4,00:00:36,0.00%,3,3.75,0
Safari (in-app),mobile,20201226,4,00:00:15,0.00%,3,2.75,0
Safari (in-app),mobile,20201228,4,00:01:05,0.00%,4,3.25,0
Safari (in-app),mobile,20210105,4,00:00:39,25.00%,4,2,0
Safari (in-app),mobile,20210108,4,00:00:08,50.00%,4,2.25,0
Safari (in-app),mobile,20210116,4,00:00:51,0.00%,4,4.25,0
Safari (in-app),mobile,20210125,4,00:00:53,0.00%,4,4,0
Safari (in-app),mobile,20210212,4,00:00:34,25.00%,4,4,0
Safari (in-app),mobile,20210224,4,00:00:15,25.00%,4,1.75,0
Samsung Internet,mobile,20200127,4,00:06:15,0.00%,3,5,0
Samsung Internet,mobile,20200618,4,00:00:57,50.00%,4,3.25,0
Samsung Internet,mobile,20200712,4,00:02:50,25.00%,3,3.5,0
Samsung Internet,mobile,20200901,4,00:00:37,50.00%,3,2.25,0
Samsung Internet,mobile,20200906,4,00:02:17,25.00%,3,5.25,0
Samsung Internet,mobile,20200912,4,00:08:57,50.00%,3,7.5,0
Samsung Internet,mobile,20201226,4,00:00:40,25.00%,2,2.5,0
Samsung Internet,mobile,20210221,4,00:01:19,50.00%,4,4,0
Amazon Silk,tablet,20200127,3,00:04:48,0.00%,1,3,0
Android Webview,mobile,20200303,3,00:00:17,0.00%,3,3.67,0
Chrome,desktop,20200223,3,00:00:37,33.33%,3,4,0
Chrome,desktop,20200310,3,00:05:13,33.33%,3,5.67,1
Chrome,desktop,20200314,3,00:00:42,66.67%,3,3,0
Chrome,desktop,20200315,3,00:02:50,66.67%,3,2,0
Chrome,desktop,20200320,3,00:00:04,66.67%,3,1.67,0
Chrome,desktop,20200321,3,00:00:00,100.00%,3,1,0
Chrome,desktop,20200326,3,00:00:34,33.33%,3,4.33,0
Chrome,desktop,20200330,3,00:00:09,66.67%,3,2,0
Chrome,desktop,20200411,3,00:00:33,66.67%,3,2,0
Chrome,desktop,20200414,3,00:00:04,66.67%,3,1.33,0
Chrome,desktop,20200502,3,00:01:07,66.67%,3,2.33,0
Chrome,desktop,20200503,3,00:00:10,33.33%,3,2.33,0
Chrome,desktop,20200508,3,00:06:04,33.33%,3,4.67,0
Chrome,desktop,20200514,3,00:00:47,0.00%,3,3,0
Chrome,desktop,20200517,3,00:11:40,0.00%,3,6,0
Chrome,desktop,20200608,3,00:00:20,33.33%,3,3.33,0
Chrome,desktop,20200815,3,00:01:52,33.33%,3,8.67,0
Chrome,desktop,20200822,3,00:04:21,66.67%,3,6,0
Chrome,desktop,20201101,3,00:09:03,0.00%,3,3.67,0
Chrome,desktop,20201110,3,00:00:14,66.67%,3,1.67,0
Chrome,desktop,20201119,3,00:03:08,0.00%,3,4.67,0
Chrome,desktop,20210109,3,00:00:02,66.67%,3,1.33,0
Chrome,mobile,20200111,3,00:00:08,66.67%,3,1.33,0
Chrome,mobile,20200112,3,00:00:07,66.67%,3,1.67,0
Chrome,mobile,20200113,3,00:02:34,33.33%,3,1.67,0
Chrome,mobile,20200212,3,00:00:38,0.00%,3,2.67,0
Chrome,mobile,20200225,3,00:00:57,33.33%,2,1.67,0
Chrome,mobile,20200304,3,00:00:39,33.33%,3,2.33,0
Chrome,mobile,20200305,3,00:00:54,33.33%,3,5.33,0
Chrome,mobile,20200310,3,00:02:36,66.67%,2,3.67,1
Chrome,mobile,20200313,3,00:01:50,33.33%,2,4.67,0
Chrome,mobile,20200315,3,00:00:23,33.33%,3,2,0
Chrome,mobile,20200402,3,00:02:01,33.33%,2,2,0
Chrome,mobile,20200410,3,00:00:20,66.67%,2,1.67,0
Chrome,mobile,20200411,3,00:00:24,33.33%,3,2.67,0
Chrome,mobile,20200425,3,00:00:56,66.67%,2,1.67,0
Chrome,mobile,20200502,3,00:00:19,66.67%,2,2.33,0
Chrome,mobile,20200509,3,00:01:37,33.33%,2,5.33,0
Chrome,mobile,20200527,3,00:00:10,33.33%,3,2.33,0
Chrome,mobile,20200528,3,00:03:24,0.00%,2,9,0
Chrome,mobile,20200531,3,00:00:29,66.67%,3,3.33,0
Chrome,mobile,20200601,3,00:01:44,0.00%,3,2.67,0
Chrome,mobile,20200608,3,00:01:05,33.33%,2,4.33,0
Chrome,mobile,20200609,3,00:00:00,100.00%,3,1,0
Chrome,mobile,20200706,3,00:00:07,33.33%,3,2.33,0
Chrome,mobile,20200707,3,00:01:50,33.33%,3,6,0
Chrome,mobile,20200714,3,00:00:25,33.33%,3,2.67,0
Chrome,mobile,20200811,3,00:01:40,66.67%,3,5,0
Chrome,mobile,20200812,3,00:00:38,33.33%,3,5.33,0
Chrome,mobile,20200819,3,00:00:37,33.33%,2,3,0
Chrome,mobile,20200901,3,00:00:41,66.67%,3,2.67,0
Chrome,mobile,20201001,3,00:00:30,33.33%,3,2.67,0
Chrome,mobile,20201002,3,00:06:17,0.00%,3,4.33,1
Chrome,mobile,20201012,3,00:00:38,33.33%,3,2.33,0
Chrome,mobile,20201022,3,00:02:08,0.00%,3,6.33,1
Chrome,mobile,20201110,3,00:03:51,33.33%,3,2,0
Chrome,mobile,20201111,3,00:00:57,0.00%,3,4,0
Chrome,mobile,20201113,3,00:00:05,66.67%,3,1.33,0
Chrome,mobile,20201120,3,00:00:02,66.67%,3,1.33,0
Chrome,mobile,20201125,3,00:00:25,33.33%,3,2.33,0
Chrome,mobile,20201206,3,00:02:14,0.00%,3,3.33,0
Chrome,mobile,20201209,3,00:00:00,100.00%,3,1,0
Chrome,mobile,20201210,3,00:01:01,33.33%,3,6.67,0
Chrome,mobile,20201213,3,00:00:03,66.67%,3,1.33,0
Chrome,mobile,20201217,3,00:00:32,33.33%,3,3.33,0
Chrome,mobile,20201218,3,00:01:30,33.33%,3,2.67,0
Chrome,mobile,20210102,3,00:01:02,33.33%,3,2.67,0
Chrome,mobile,20210104,3,00:02:02,0.00%,3,3.33,0
Chrome,mobile,20210123,3,00:00:27,33.33%,3,2.33,0
Chrome,mobile,20210124,3,00:00:39,33.33%,3,3.33,0
Chrome,mobile,20210126,3,00:00:07,33.33%,3,2,0
Chrome,mobile,20210129,3,00:01:48,33.33%,3,6.67,0
Chrome,mobile,20210205,3,00:00:08,0.00%,3,2,0
Chrome,mobile,20210225,3,00:05:45,33.33%,3,6.67,1
Chrome,mobile,20210306,3,00:00:56,33.33%,3,5.33,0
Chrome,mobile,20210314,3,00:03:01,0.00%,3,8.67,0
Chrome,tablet,20200605,3,00:12:24,0.00%,1,6,0
Edge,desktop,20200103,3,00:06:16,0.00%,2,4.33,0
Edge,desktop,20200120,3,00:00:24,66.67%,3,1.33,0
Edge,desktop,20200121,3,00:00:15,33.33%,2,2,0
Edge,desktop,20200205,3,00:09:35,0.00%,3,10,0
Edge,desktop,20200209,3,00:13:02,0.00%,2,8.33,2
Edge,desktop,20200522,3,00:02:04,33.33%,3,4.33,1
Edge,desktop,20200529,3,00:05:09,33.33%,2,5.67,0
Edge,desktop,20200729,3,00:03:13,0.00%,3,3.33,0
Edge,desktop,20200803,3,00:01:10,0.00%,3,3,0
Edge,desktop,20200807,3,00:00:15,33.33%,1,1.67,0
Edge,desktop,20200814,3,00:00:16,33.33%,3,1.67,0
Edge,desktop,20200914,3,00:01:31,66.67%,3,1.67,0
Edge,desktop,20200915,3,00:00:49,0.00%,3,4.33,0
Edge,desktop,20200929,3,00:00:17,33.33%,3,3,0
Edge,desktop,20201004,3,00:00:00,100.00%,3,1,0
Edge,desktop,20201113,3,00:02:17,0.00%,3,12,0
Edge,desktop,20201213,3,00:02:36,0.00%,3,6,0
Edge,desktop,20201220,3,00:02:53,33.33%,3,4,1
Edge,desktop,20201222,3,00:01:16,33.33%,3,4,1
Edge,desktop,20210111,3,00:09:46,33.33%,3,3.67,0
Edge,desktop,20210114,3,00:01:20,66.67%,3,1.33,0
Edge,desktop,20210120,3,00:00:12,33.33%,3,2,0
Edge,desktop,20210125,3,00:05:22,33.33%,3,4.33,1
Edge,desktop,20210131,3,00:00:48,0.00%,2,3,0
Edge,desktop,20210201,3,00:00:48,33.33%,3,4,0
Edge,desktop,20210210,3,00:06:10,33.33%,2,4.33,1
Edge,desktop,20210211,3,00:11:00,0.00%,3,15.67,3
Edge,desktop,20210216,3,00:09:23,0.00%,2,8,1
Edge,desktop,20210301,3,00:21:15,33.33%,2,14.67,2
Edge,desktop,20210305,3,00:00:00,100.00%,3,1,0
Edge,desktop,20210311,3,00:00:05,66.67%,3,1.67,0
Edge,desktop,20210314,3,00:08:06,33.33%,3,3.33,0
Firefox,desktop,20200108,3,00:04:38,0.00%,1,4.33,1
Firefox,desktop,20200120,3,00:00:17,66.67%,3,1.67,0
Firefox,desktop,20200124,3,00:10:34,33.33%,2,6.33,0
Firefox,desktop,20200201,3,00:01:39,33.33%,3,2.33,0
Firefox,desktop,20200205,3,00:00:23,33.33%,3,2.33,0
Firefox,desktop,20200210,3,00:00:07,66.67%,3,1.67,0
Firefox,desktop,20200515,3,00:00:02,66.67%,2,1.33,0
Firefox,desktop,20200601,3,00:10:37,66.67%,3,11.33,0
Firefox,desktop,20200612,3,00:00:00,100.00%,3,1,0
Firefox,desktop,20200613,3,00:04:49,0.00%,3,5.33,0
Firefox,desktop,20200615,3,00:00:04,66.67%,2,1.33,0
Firefox,desktop,20200720,3,00:01:28,33.33%,3,4.67,0
Firefox,desktop,20200727,3,00:00:37,0.00%,1,5,0
Firefox,desktop,20200811,3,00:01:32,0.00%,3,5.33,0
Firefox,desktop,20200824,3,00:00:49,0.00%,2,4.67,0
Firefox,desktop,20200831,3,00:04:06,33.33%,2,8.33,0
Firefox,desktop,20200908,3,00:01:07,0.00%,2,6,0
Firefox,desktop,20200912,3,00:02:30,33.33%,3,4,0
Firefox,desktop,20201010,3,00:00:00,100.00%,3,1,0
Firefox,desktop,20201122,3,00:00:00,66.67%,3,1.33,0
Firefox,desktop,20201129,3,00:05:22,66.67%,3,1.33,0
Firefox,desktop,20201203,3,00:00:26,33.33%,3,2.67,0
Firefox,desktop,20201205,3,00:02:47,33.33%,3,2.33,0
Firefox,desktop,20201217,3,00:00:01,66.67%,2,1.33,0
Firefox,desktop,20201231,3,00:08:37,33.33%,2,8,1
Firefox,desktop,20210223,3,00:01:24,66.67%,3,2.33,0
Firefox,desktop,20210225,3,00:01:14,33.33%,3,2.67,0
Firefox,desktop,20210308,3,00:18:40,0.00%,3,8.33,0
Firefox,desktop,20210313,3,00:00:00,100.00%,3,1,0
Internet Explorer,desktop,20200102,3,00:03:31,0.00%,1,6.67,1
Internet Explorer,desktop,20200113,3,00:06:07,33.33%,3,2.33,0
Internet Explorer,desktop,20200115,3,00:00:43,33.33%,3,3.67,0
Internet Explorer,desktop,20200121,3,00:09:34,0.00%,3,11,1
Internet Explorer,desktop,20200123,3,00:00:34,66.67%,3,1.67,0
Internet Explorer,desktop,20200502,3,00:00:00,100.00%,3,1,0
Internet Explorer,desktop,20210212,3,00:07:17,33.33%,3,3,0
Internet Explorer,desktop,20210226,3,00:00:01,66.67%,1,1.33,0
Mozilla Compatible Agent,desktop,20200108,3,00:00:11,66.67%,3,6.67,0
Mozilla Compatible Agent,desktop,20200126,3,00:00:10,66.67%,3,6.67,0
Mozilla Compatible Agent,desktop,20200223,3,00:00:21,66.67%,3,3.67,0
Mozilla Compatible Agent,desktop,20200308,3,00:00:11,66.67%,3,6.67,0
Mozilla Compatible Agent,desktop,20200322,3,00:00:11,66.67%,3,6.67,0
Mozilla Compatible Agent,desktop,20200405,3,00:00:10,66.67%,3,6.67,0
Mozilla Compatible Agent,desktop,20200419,3,00:00:11,66.67%,3,7,0
Mozilla Compatible Agent,desktop,20200503,3,00:00:12,66.67%,3,7,0
Mozilla Compatible Agent,desktop,20200517,3,00:00:12,66.67%,3,6.67,0
Mozilla Compatible Agent,desktop,20200531,3,00:00:09,66.67%,3,6.67,0
Mozilla Compatible Agent,desktop,20200614,3,00:00:11,66.67%,3,6.67,0
Mozilla Compatible Agent,desktop,20200702,3,00:00:11,66.67%,3,6.67,0
Mozilla Compatible Agent,desktop,20200719,3,00:00:10,66.67%,3,6.67,0
Mozilla Compatible Agent,desktop,20200805,3,00:00:10,66.67%,3,6.67,0
Mozilla Compatible Agent,desktop,20200827,3,00:00:12,66.67%,3,6.67,0
Mozilla Compatible Agent,desktop,20200923,3,00:00:00,100.00%,3,1,0
Mozilla Compatible Agent,desktop,20200927,3,00:00:00,100.00%,3,1,0
Mozilla Compatible Agent,desktop,20200930,3,00:00:13,66.67%,3,7,0
Mozilla Compatible Agent,desktop,20201004,3,00:00:00,100.00%,3,1,0
Mozilla Compatible Agent,desktop,20201012,3,00:00:00,100.00%,3,1,0
Mozilla Compatible Agent,desktop,20201101,3,00:00:00,100.00%,3,1,0
Mozilla Compatible Agent,desktop,20201104,3,00:00:11,66.67%,3,6.33,0
Mozilla Compatible Agent,desktop,20201123,3,00:00:10,66.67%,3,6.33,0
Mozilla Compatible Agent,desktop,20201211,3,00:00:08,66.67%,3,6.33,0
Mozilla Compatible Agent,desktop,20201227,3,00:00:10,66.67%,3,6.33,0
Mozilla Compatible Agent,desktop,20210116,3,00:00:10,66.67%,3,6.33,0
Mozilla Compatible Agent,desktop,20210202,3,00:00:11,66.67%,3,6.33,0
Safari,desktop,20200103,3,00:03:18,0.00%,2,6.67,1
Safari,desktop,20200104,3,00:00:29,0.00%,3,2.33,0
Safari,desktop,20200106,3,00:00:02,66.67%,3,1.33,0
Safari,desktop,20200109,3,00:07:40,0.00%,3,7.33,1
Safari,desktop,20200117,3,00:10:03,33.33%,3,5.67,0
Safari,desktop,20200122,3,00:07:42,0.00%,3,16.33,3
Safari,desktop,20200209,3,00:01:12,0.00%,2,3.33,1
Safari,desktop,20200215,3,00:00:47,33.33%,3,4,0
Safari,desktop,20200216,3,00:08:12,0.00%,3,8.33,1
Safari,desktop,20200217,3,00:02:14,33.33%,3,4,0
Safari,desktop,20200223,3,00:00:24,66.67%,3,1.67,0
Safari,desktop,20200227,3,00:07:33,0.00%,3,3.67,0
Safari,desktop,20200229,3,00:02:53,0.00%,3,4,0
Safari,desktop,20200304,3,00:07:35,0.00%,3,12,1
Safari,desktop,20200513,3,00:00:20,0.00%,3,2.67,0
Safari,desktop,20200522,3,00:00:28,33.33%,2,1.67,0
Safari,desktop,20200601,3,00:01:13,0.00%,3,3.67,0
Safari,desktop,20200605,3,00:05:07,0.00%,2,5,1
Safari,desktop,20200608,3,00:06:23,0.00%,3,4.67,0
Safari,desktop,20200609,3,00:00:10,66.67%,3,2,0
Safari,desktop,20200612,3,00:04:25,33.33%,2,4.33,1
Safari,desktop,20200613,3,00:00:36,33.33%,3,2,0
Safari,desktop,20200614,3,00:00:28,0.00%,3,2.67,0
Safari,desktop,20200628,3,00:02:27,0.00%,3,7.33,0
Safari,desktop,20200701,3,00:01:28,0.00%,3,5.33,0
Safari,desktop,20200709,3,00:01:01,0.00%,3,2.67,0
Safari,desktop,20200711,3,00:02:23,0.00%,3,3.67,0
Safari,desktop,20200715,3,00:01:09,66.67%,3,2.67,0
Safari,desktop,20200722,3,00:01:10,0.00%,3,3.33,0
Safari,desktop,20200803,3,00:00:43,0.00%,3,3,0
Safari,desktop,20200821,3,00:00:26,66.67%,3,1.67,0
Safari,desktop,20200902,3,00:02:49,66.67%,3,3,0
Safari,desktop,20200906,3,00:00:01,66.67%,3,1.33,0
Safari,desktop,20200914,3,00:01:31,33.33%,3,4.67,0
Safari,desktop,20200921,3,00:02:55,0.00%,3,7.67,1
Safari,desktop,20200922,3,00:00:03,66.67%,3,1.33,0
Safari,desktop,20200923,3,00:00:39,0.00%,3,4.33,0
Safari,desktop,20200925,3,00:06:37,0.00%,3,16.33,1
Safari,desktop,20200926,3,00:00:59,33.33%,3,3.67,0
Safari,desktop,20200930,3,00:06:33,33.33%,3,6.33,0
Safari,desktop,20201007,3,00:04:46,33.33%,3,6,1
Safari,desktop,20201009,3,00:02:37,0.00%,3,4.33,0
Safari,desktop,20201012,3,00:04:19,33.33%,3,3.67,0
Safari,desktop,20201014,3,00:00:21,0.00%,3,3,0
Safari,desktop,20201021,3,00:06:07,33.33%,3,19,0
Safari,desktop,20201101,3,00:00:05,33.33%,3,1.67,0
Safari,desktop,20201114,3,00:00:26,0.00%,3,2.33,0
Safari,desktop,20201123,3,00:00:01,66.67%,3,1.33,0
Safari,desktop,20201130,3,00:00:40,0.00%,3,5,0
Safari,desktop,20201209,3,00:02:30,0.00%,3,5,0
Safari,desktop,20201213,3,00:01:22,33.33%,3,2,0
Safari,desktop,20210102,3,00:00:30,66.67%,3,1.67,0
Safari,desktop,20210217,3,00:00:27,0.00%,3,3,0
Safari,desktop,20210220,3,00:00:38,0.00%,3,2.33,0
Safari,desktop,20210223,3,00:04:22,33.33%,2,4.33,0
Safari,desktop,20210228,3,00:00:22,33.33%,3,2.67,0
Safari,desktop,20210303,3,00:13:30,0.00%,3,13.67,4
Safari,desktop,20210308,3,00:00:04,66.67%,3,1.33,0
Safari,desktop,20210311,3,00:00:00,100.00%,3,1,0
Safari,desktop,20210314,3,00:00:22,66.67%,3,2.33,0
Safari,mobile,20200211,3,00:00:13,33.33%,3,2,0
Safari,mobile,20200316,3,00:02:02,33.33%,3,2.33,0
Safari,mobile,20200317,3,00:00:47,0.00%,1,2.67,0
Safari,mobile,20200326,3,00:00:46,0.00%,2,4,0
Safari,mobile,20200328,3,00:02:39,33.33%,3,3.33,0
Safari,mobile,20200329,3,00:00:43,0.00%,3,3,0
Safari,mobile,20200407,3,00:00:23,66.67%,3,2.67,0
Safari,mobile,20200410,3,00:00:14,66.67%,2,1.33,0
Safari,mobile,20200425,3,00:00:21,33.33%,2,3,0
Safari,mobile,20200501,3,00:00:22,0.00%,1,2,0
Safari,mobile,20200506,3,00:00:46,33.33%,3,2,0
Safari,mobile,20200512,3,00:00:35,66.67%,2,2,0
Safari,mobile,20200520,3,00:00:55,33.33%,2,2.67,0
Safari,mobile,20200522,3,00:00:01,66.67%,3,1.33,0
Safari,mobile,20200615,3,00:02:57,0.00%,3,3.67,0
Safari,mobile,20201025,3,00:00:06,66.67%,3,1.33,0
Safari,mobile,20201027,3,00:00:01,66.67%,3,1.33,0
Safari,mobile,20201107,3,00:01:06,0.00%,3,5.33,0
Safari,mobile,20201108,3,00:00:09,33.33%,3,1.67,0
Safari,mobile,20201116,3,00:00:07,33.33%,3,2,0
Safari,tablet,20200123,3,00:00:32,66.67%,2,2.67,0
Safari,tablet,20200204,3,00:00:26,33.33%,1,4.33,0
Safari,tablet,20200617,3,00:00:28,0.00%,1,2.67,0
Safari,tablet,20200724,3,00:01:21,33.33%,2,2.33,0
Safari,tablet,20200925,3,00:00:40,0.00%,1,3.33,0
Safari,tablet,20201008,3,00:01:34,0.00%,3,2.67,0
Safari,tablet,20201024,3,00:01:39,33.33%,1,3,0
Safari,tablet,20210201,3,00:02:43,33.33%,3,4.67,1
Safari,tablet,20210216,3,00:03:39,0.00%,3,5.67,0
Safari,tablet,20210224,3,00:02:25,33.33%,3,4.33,1
Safari (in-app),mobile,20200102,3,00:10:27,33.33%,3,5,0
Safari (in-app),mobile,20200108,3,00:00:09,33.33%,3,1.67,0
Safari (in-app),mobile,20200110,3,00:00:42,66.67%,3,2.67,0
Safari (in-app),mobile,20200118,3,00:00:42,0.00%,2,2.33,0
Safari (in-app),mobile,20200218,3,00:01:59,33.33%,2,2.33,0
Safari (in-app),mobile,20200220,3,00:00:20,33.33%,3,3,0
Safari (in-app),mobile,20200307,3,00:00:03,66.67%,3,1.33,0
Safari (in-app),mobile,20200613,3,00:00:01,66.67%,3,1.33,0
Safari (in-app),mobile,20200619,3,00:00:11,33.33%,2,2.67,0
Safari (in-app),mobile,20200705,3,00:01:07,0.00%,3,3,0
Safari (in-app),mobile,20200724,3,00:02:53,33.33%,3,3,0
Safari (in-app),mobile,20200726,3,00:00:15,33.33%,3,3,0
Safari (in-app),mobile,20200801,3,00:01:37,0.00%,1,3.33,0
Safari (in-app),mobile,20200814,3,00:02:03,33.33%,3,2.67,0
Safari (in-app),mobile,20200824,3,00:07:22,0.00%,3,4,0
Safari (in-app),mobile,20200905,3,00:01:33,0.00%,3,4.67,0
Safari (in-app),mobile,20200912,3,00:01:05,0.00%,3,3.33,0
Safari (in-app),mobile,20200917,3,00:00:12,33.33%,3,2,0
Safari (in-app),mobile,20200920,3,00:00:15,33.33%,2,2.67,0
Safari (in-app),mobile,20201011,3,00:03:54,0.00%,3,6.33,1
Safari (in-app),mobile,20201014,3,00:00:07,0.00%,1,2.33,0
Safari (in-app),mobile,20201115,3,00:00:20,0.00%,3,2.67,0
Safari (in-app),mobile,20201203,3,00:00:24,33.33%,3,2,0
Safari (in-app),mobile,20201204,3,00:00:58,0.00%,3,3.67,0
Safari (in-app),mobile,20201211,3,00:04:21,66.67%,3,1.67,0
Safari (in-app),mobile,20201213,3,00:02:19,66.67%,3,2.67,0
Safari (in-app),mobile,20201215,3,00:01:21,0.00%,3,5.67,0
Safari (in-app),mobile,20201220,3,00:00:28,33.33%,3,2.67,0
Safari (in-app),mobile,20201223,3,00:00:05,0.00%,2,2,0
Safari (in-app),mobile,20201225,3,00:00:12,0.00%,3,2,0
Safari (in-app),mobile,20201227,3,00:05:10,33.33%,3,4,0
Safari (in-app),mobile,20201230,3,00:00:00,100.00%,3,1,0
Safari (in-app),mobile,20210110,3,00:00:08,33.33%,3,1.67,0
Safari (in-app),mobile,20210117,3,00:00:21,0.00%,3,3,0
Safari (in-app),mobile,20210205,3,00:00:04,33.33%,3,1.67,0
Safari (in-app),mobile,20210206,3,00:01:44,0.00%,3,3,0
Safari (in-app),mobile,20210207,3,00:00:04,33.33%,3,1.67,0
Safari (in-app),mobile,20210208,3,00:00:13,66.67%,2,1.33,0
Safari (in-app),mobile,20210211,3,00:00:14,33.33%,3,1.67,0
Safari (in-app),mobile,20210215,3,00:00:21,66.67%,3,1.67,0
Safari (in-app),mobile,20210218,3,00:02:03,0.00%,3,6,0
Safari (in-app),mobile,20210225,3,00:00:40,33.33%,3,3.33,0
Safari (in-app),mobile,20210316,3,00:00:19,33.33%,3,2.33,0
Samsung Internet,mobile,20200128,3,00:04:37,33.33%,2,3.33,0
Samsung Internet,mobile,20200210,3,00:02:18,66.67%,2,5.33,1
Samsung Internet,mobile,20200304,3,00:07:50,0.00%,2,5.67,0
Samsung Internet,mobile,20200705,3,00:00:23,33.33%,3,2.67,0
Samsung Internet,mobile,20200825,3,00:00:13,66.67%,1,2,0
Samsung Internet,mobile,20201003,3,00:02:01,33.33%,2,3,0
UC Browser,mobile,20201212,3,00:00:00,100.00%,3,1,0
UC Browser,mobile,20210227,3,00:00:00,100.00%,3,1,0
(not set),desktop,20200224,2,00:00:00,100.00%,2,1,0
Airbnb,mobile,20200225,2,00:01:40,0.00%,2,4.5,0
Airbnb,mobile,20200304,2,00:07:11,0.00%,2,6.5,0
Amazon Silk,tablet,20200111,2,00:00:57,50.00%,1,2.5,0
Amazon Silk,tablet,20200330,2,00:00:16,50.00%,2,1.5,0
Amazon Silk,tablet,20200331,2,00:00:00,100.00%,2,1,0
Amazon Silk,tablet,20200401,2,00:03:34,50.00%,2,4,0
Android Browser,mobile,20210115,2,00:00:00,100.00%,2,1,0
Android Webview,mobile,20200603,2,00:00:04,50.00%,1,2,0
Android Webview,mobile,20200612,2,00:00:00,100.00%,2,1,0
Android Webview,mobile,20200616,2,00:01:01,0.00%,2,8.5,0
Android Webview,mobile,20200726,2,00:01:10,0.00%,2,3.5,0
Android Webview,mobile,20200803,2,00:00:10,50.00%,2,1.5,0
Android Webview,mobile,20200811,2,00:00:31,0.00%,2,4.5,0
Android Webview,mobile,20200812,2,00:00:00,100.00%,2,1,0
Android Webview,mobile,20200916,2,00:02:47,50.00%,1,12.5,0
Android Webview,mobile,20201016,2,00:04:47,0.00%,2,6.5,0
Android Webview,mobile,20201126,2,00:02:12,0.00%,2,3,0
Android Webview,mobile,20201218,2,00:11:40,0.00%,2,3.5,0
Android Webview,mobile,20201222,2,00:03:11,50.00%,2,4.5,0
Android Webview,mobile,20210217,2,00:00:29,50.00%,2,3,0
Chrome,desktop,20200325,2,00:00:55,50.00%,2,4.5,0
Chrome,desktop,20200404,2,00:00:00,100.00%,2,1,0
